word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
one||0.0|-1.1252|1.1185|5.2657|0.3774|4.7312|2.894|15.3562|0.8328|0.0284
announced||0.0|-3.1759|2.9999|4.1342|0.7539|1.2666|20.0832|20.0832|5.9753|-0.3863
just||0.0|-3.5101|2.9468|3.7484|0.8783|-1.3105|19.8426|20.5314|6.6051|-0.4466
last||0.0|-3.4589|2.2614|2.9572|0.4166|0.1339|19.6769|21.0689|7.0612|-0.8424
week||0.0|-4.8537|7.8354|7.8354|2.8617|3.641|18.3258|20.0298|5.3356|-0.718
and|.|1.26|-3.3228|2.2541|7.8354|0.4064|3.618|29.6768|29.8244|5.5331|-1.3733
it||0.0|-2.0583|4.1477|4.4578|1.197|2.2158|16.7926|29.6768|5.2357|0.0284
will||0.0|-2.3145|3.8434|4.2028|0.9211|6.0443|9.5447|17.7252|2.7559|-0.074
be||0.0|-4.4752|7.3549|7.3549|2.1477|1.7618|29.4541|29.4541|7.3357|-1.4317
sub||0.0|-9.7612|9.9502|14.6526|3.7155|1.255|17.8253|29.4541|5.5938|-0.7843
orbital||0.0|-10.3042|8.1469|9.9502|2.2517|3.4846|21.03|21.03|4.9733|0.2309
and|.|0.99|-0.6747|4.2413|14.6272|1.2361|6.9406|3.1314|21.03|1.046|0.82
the||0.0|-0.9256|1.9583|4.2413|0.5945|7.2365|1.8526|3.1314|0.5349|1.0733
reason||0.0|1.0578|5.9948|5.9948|1.8542|5.8657|11.6136|11.6136|2.8791|-0.3539
it||0.0|-0.9964|6.4915|7.6792|2.6029|2.9711|9.5264|12.2172|3.7088|0.4303
has||0.0|0.2854|5.5881|6.4915|1.8728|1.2498|19.7333|19.7333|6.6721|-0.5521
to||0.0|1.2294|2.7254|5.9353|0.8806|-3.5886|18.9564|21.768|7.9799|1.7699
be||0.0|0.1027|2.8941|3.5119|1.0105|3.7041|8.6922|20.2935|3.1676|0.1445
sub||0.0|-0.5544|4.5111|4.5111|1.3396|-0.6062|15.6596|15.6596|5.3481|-0.4466
orbital||0.0|-0.5904|3.4564|4.5111|0.8737|4.3611|12.9232|16.1844|3.2721|-0.0413
is||0.0|-4.6502|1.212|6.3226|0.3062|1.9397|14.3381|16.2067|5.0208|-0.5986
there|,|0.0|-3.2336|3.1777|4.6124|0.8919|4.3929|12.2223|15.5075|2.7663|-0.6414
is||0.0|-2.3933|3.9385|4.0378|1.0851|3.0362|15.0101|15.0101|5.0943|-0.1651
not||0.0|-1.6788|4.2666|4.8205|1.5369|0.3815|16.9843|17.6005|6.6052|-0.8424
solutions||0.0|-0.6773|4.4237|6.1773|1.0317|0.8076|17.2241|17.6244|5.4425|-0.1933
for||0.0|-4.1012|2.9465|7.4687|1.1329|-1.6283|16.7521|18.1893|6.4332|0.0284
adequate||0.0|-3.2472|3.6204|3.9626|0.8699|0.4664|20.0836|20.0836|5.4184|0.0654
safety||0.0|-1.3272|5.1947|6.8351|1.5964|-0.6741|22.7772|22.7772|7.5293|0.0284
to||0.0|-12.2599|2.6877|15.2099|0.9161|-0.044|10.2299|22.7772|3.0183|0.82
fly||0.0|-13.2124|1.9407|2.9582|0.5668|1.6341|21.3528|21.3528|7.9029|-0.4466
the||0.0|-15.4248|3.3713|5.4032|1.0311|0.9394|9.1073|21.3528|2.6936|1.0733
public||0.0|-13.5264|3.7338|5.9222|1.1103|-1.296|21.7681|21.7681|7.536|-0.3863
to||0.65|-15.7478|5.0821|6.6936|1.5005|-1.0055|18.5372|21.7681|6.2387|-0.2466
orbit||0.0|-13.1667|8.1328|8.1397|2.2922|2.9142|15.4597|18.5372|3.9073|-0.207
the|.|0.65|-5.5392|1.1862|13.2297|0.3673|5.3849|5.904|15.4597|1.459|-0.074
governments||0.0|-0.1354|10.2489|10.2489|2.3382|-0.8375|18.6281|18.6281|6.0334|-0.96
have||0.0|0.0341|6.1676|10.2489|2.2375|5.2907|9.8507|18.6281|2.5782|-0.2466
been||0.0|-0.4743|3.1592|6.1676|0.8993|6.7888|6.1885|10.4827|1.8056|-0.1651
doing||0.0|-1.1019|2.7303|3.7529|0.6042|5.9465|8.2797|9.472|2.0531|-0.8424
this||0.0|-1.2288|2.681|2.7534|0.8213|3.2317|13.0189|15.1626|3.9457|-0.1651
three||0.0|0.0014|2.641|4.1924|0.5769|2.3691|15.4496|15.4496|5.7093|0.0
governments||0.0|-1.1288|1.9645|3.0961|0.4549|1.767|18.2857|18.2857|5.7515|0.4867
have||0.0|-0.6589|2.6548|2.8454|1.0257|2.1827|12.8896|18.2857|4.7772|1.0733
been||0.0|-2.103|1.7248|3.8909|0.4465|5.4038|2.7459|14.0252|0.8666|0.2772
doing||0.0|-2.1128|2.1805|2.2814|0.5961|5.4635|7.0093|7.0093|1.5491|-0.7523
this||0.0|-2.7554|1.2136|2.1805|0.3522|2.104|11.6773|13.0317|4.7071|-0.074
for||0.0|-4.238|5.9653|5.9653|2.0158|-0.2703|12.6821|13.6066|4.6269|0.4303
forty||0.0|-10.777|5.775|11.9133|1.3069|1.5231|21.7096|21.7096|8.0259|-0.207
five||0.0|-14.6341|6.9925|9.532|2.0228|1.6099|20.0439|21.7096|6.4673|-0.9391
years||0.0|-16.7288|2.4099|7.5722|0.4621|4.4334|14.3216|20.0439|3.0908|-0.9391
and|,|0.0|-5.3968|5.9061|16.0285|2.0411|1.7416|6.1655|14.3216|1.6843|0.4303
still||0.0|-1.3517|4.6569|8.506|1.2442|-0.8621|24.874|24.874|7.915|-1.0939
four||0.34|-0.8484|6.7054|6.7054|1.5279|4.1603|14.9429|24.874|4.6787|-0.2466
percent||0.0|-2.107|4.6713|6.7054|1.2228|-0.6503|22.2696|22.3778|7.3731|-0.0244
of||0.0|-3.1215|1.4074|4.6713|0.5144|4.2676|1.2627|22.2696|0.491|2.9309
the||0.0|-4.2358|0.4004|1.7308|0.1666|4.5132|6.8654|6.8654|2.1495|2.2675
people||0.0|-2.8792|3.0645|3.3661|0.6229|-1.8154|23.4568|23.4568|8.3532|0.0846
that||0.0|-4.8548|0.9013|4.3682|0.3238|5.2006|3.3978|23.4568|1.0813|0.82
have||0.0|-6.246|2.9292|3.6398|1.0892|2.4063|5.3556|7.4681|2.2566|1.0733
left||0.0|-4.1741|2.4201|4.4378|0.5323|-0.4219|19.9025|19.9025|7.9421|-0.5986
the||0.0|-5.1722|2.1729|2.4861|0.5991|3.6377|13.7116|19.9025|3.7058|0.6089
atmosphere||0.0|-4.6989|5.2496|5.2496|1.4041|-0.0404|17.1991|17.1991|5.1|0.0284
have||0.0|-5.0328|1.3548|5.2496|0.4707|1.4809|2.619|17.1991|0.8323|1.3829
died||0.0|-4.1828|8.1754|8.1754|2.782|4.9321|10.6645|10.6645|2.789|-0.9799
that's|.|0.0|-5.8472|0.7283|8.1754|0.218|2.4046|4.028|10.6645|1.247|0.1445
you||0.0|-3.4382|2.5659|3.4716|0.6968|2.9165|12.3607|12.3607|2.9288|-0.4466
don't||0.0|-0.9285|5.9133|7.5784|1.5352|-7.0101|27.5766|27.5766|8.6117|-1.3604
want||0.0|-3.0823|3.1418|7.5834|0.8508|3.4087|2.0289|27.5766|0.6672|-0.074
to||0.0|-5.9493|0.9993|4.2305|0.3721|3.4668|2.3357|2.3357|1.007|2.9309
run||0.0|-4.4595|1.5801|2.6131|0.4994|4.6181|3.3624|4.0706|1.1274|-0.074
a||0.0|-6.4361|2.3597|3.844|0.8844|3.1768|2.556|4.6915|0.9744|3.8597
business||0.0|-6.1457|4.6399|4.6399|1.089|-0.1203|17.0833|17.0833|4.7686|-0.0413
with||0.0|-6.6698|2.5805|4.6399|0.9223|-4.1427|22.2513|24.0295|8.3691|-0.2466
that||0.34|-5.2806|1.767|3.8937|0.4538|-5.7488|29.2756|29.2756|9.4462|-0.5521
kind||0.0|-5.6782|3.3437|3.3437|1.1456|-1.5557|18.6534|29.2756|6.4797|-0.3199
of||0.0|-7.9762|0.9843|4.3605|0.2472|-2.1679|15.4356|18.6534|4.0681|-0.1651
a||1.15|-7.8392|0.6425|1.1564|0.3306|2.5119|4.497|17.6889|1.4715|0.4303
safety||0.0|0.0|0.0|8.1153|0.0|0.0|0.0|4.497|0.0|0.0
record||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
it'll|.|0.0|1.6321|1.7552|2.2113|0.5075|7.6635|6.2104|9.5291|1.6773|0.0
be||0.0|1.0374|4.3906|4.3906|1.4303|5.4943|7.5209|7.8482|2.3167|0.2772
very||0.0|2.7793|9.876|9.876|2.9458|6.732|9.9568|9.9568|3.1123|0.2772
high||0.0|2.8961|2.3873|9.876|0.7512|7.1401|6.0389|10.0519|1.8871|-0.074
volume||0.0|0.9163|5.8164|6.7712|1.7051|6.3481|10.606|10.6359|2.7436|-0.3539
we|;|0.0|0.5775|2.6966|5.8164|0.638|6.4287|8.3956|10.606|1.9431|0.4303
think||0.0|0.0699|5.35|5.35|1.6955|-2.4114|18.568|22.0164|6.4144|-0.1651
one||0.0|-1.7954|3.054|5.7449|0.9731|5.9039|6.9131|20.7808|2.173|1.7699
hundred||0.0|0.5137|6.9226|6.9226|2.1388|3.6547|19.1626|19.1626|4.9556|-0.6414
thousand||0.0|-0.2347|5.4949|7.2609|1.3725|3.2963|20.6723|20.6723|5.7247|-0.4466
people||0.0|0.0461|4.5339|5.5847|1.318|0.7187|19.8177|20.6723|6.6997|-0.0244
will||0.0|-3.4574|2.17|6.4716|0.7027|3.931|17.2281|19.8177|4.9308|0.2772
fly||0.0|0.9424|7.2121|7.9855|2.1483|1.4745|21.9122|21.9122|7.3036|-1.2243
by||0.6|-1.7471|1.0986|7.2121|0.2331|1.3492|16.9902|21.9122|5.8059|-0.5016
twenty||0.0|-0.6174|3.0547|3.0547|0.6732|1.3789|17.9908|18.8666|6.2666|0.0846
twenty||0.0|1.0229|5.7918|6.1569|1.4562|2.4775|22.939|22.939|6.2752|-0.5016
i|.|0.97|-2.5398|2.305|7.898|0.7522|4.8629|10.4804|22.939|2.7932|0.6089
can't||0.0|1.3112|6.6998|7.9552|2.0255|-0.3739|18.3331|18.3331|6.4225|-0.5986
tell||0.0|2.9773|3.1223|7.6448|0.8156|3.7689|18.795|19.1714|6.1068|-0.074
you||0.0|-0.2667|2.8511|6.4051|0.9209|8.4269|2.6659|18.795|0.6889|1.0733
when||0.0|0.8849|4.6877|4.6877|1.6904|5.5946|9.538|9.538|2.5966|-0.3863
this||0.0|1.9617|2.1398|5.0106|0.8939|1.9056|14.0489|15.5381|5.603|-0.1651
will||0.0|0.2775|2.0898|3.9684|0.7939|2.5695|13.9317|15.5402|5.0843|0.82
start||0.0|0.5274|4.3072|4.481|1.2669|-2.2024|26.9394|26.9394|9.1045|-1.0651
because|,|0.0|-2.6862|4.5723|8.2941|1.281|-0.5343|18.9434|26.9394|6.5401|0.7099
i||0.0|-2.1002|1.3304|4.5723|0.5433|6.6274|0.3646|19.5482|0.1613|5.253
don't||0.0|-1.7595|3.7795|3.7795|1.0557|4.1849|11.0948|11.0948|3.2676|-0.074
want||0.0|-1.1261|0.8922|3.7795|0.2696|4.0686|9.5619|11.0948|3.1533|0.6089
my||0.0|-2.4725|2.4432|3.4918|0.5857|4.8428|5.2109|9.5619|1.1911|0.4303
competition||0.0|-0.2818|6.8452|7.4674|1.5202|-0.9586|22.9073|22.9073|6.9046|-0.1209
to||0.0|-0.4205|0.9228|6.8452|0.322|5.0021|0.3235|22.9073|0.1067|1.3829
know||0.0|-0.2235|2.3461|2.3461|0.667|5.9924|3.8316|3.8316|1.3067|-0.074
my||0.0|-0.5938|4.4443|4.4443|1.3449|5.2912|3.1844|3.8316|0.9633|0.0284
schedule||0.0|-0.5027|8.1745|8.1745|1.8611|1.0526|21.8716|21.8716|5.6906|-0.407
but|.|1.29|-0.224|11.1619|12.4343|2.4391|-0.032|23.1414|23.1414|6.6666|-1.1773
i||0.0|10.9073|3.4541|15.1312|0.6858|4.8159|15.2804|23.1414|4.5077|-0.3863
think||0.0|4.1965|12.1074|13.2658|3.457|-1.1927|20.574|20.8524|6.6504|-1.0799
once||0.0|4.1454|10.2303|13.3255|3.6341|2.9614|18.3384|22.3065|6.2118|-0.8688
it||0.0|3.9685|4.7071|10.2303|1.4667|-0.266|17.2254|19.1153|6.8602|0.0284
does||0.0|-3.9629|11.7615|14.0834|2.0692|1.3352|17.5792|18.8666|5.4442|-1.1445
we|,|0.69|-0.149|5.465|11.7615|1.8795|4.8443|14.5187|17.5792|3.3612|-0.2466
will||0.0|0.1067|1.4075|5.465|0.3893|4.797|17.147|17.147|5.2352|0.1445
find||0.0|3.6108|7.2634|7.3758|2.6234|2.7464|22.9932|22.9932|7.9125|-1.0939
solutions||0.0|-5.6079|20.8842|25.1542|6.0845|1.0704|15.0803|22.9932|5.1085|-0.3199
and|,|0.0|8.2519|2.4182|27.8828|0.8616|3.5958|5.4684|15.0803|1.7445|1.0733
very||0.0|0.9566|7.6711|10.7618|1.8314|2.0564|18.2483|18.2483|5.8633|0.516
quickly||0.0|1.6393|9.9653|11.4503|2.9514|-1.4819|21.9567|21.9567|7.6736|-0.5274
you'll|,|0.0|-4.4547|1.4168|10.2884|0.4096|4.803|11.3102|21.9567|2.6408|-0.074
see||0.0|-0.9954|4.5988|5.732|1.3988|-0.0505|18.044|18.044|6.9848|-0.5521
those||0.0|-2.9351|5.4192|7.3097|1.6598|2.6752|9.4077|18.044|3.3502|-0.1651
resort||0.0|-3.7979|5.8312|6.2478|1.4393|3.3619|11.2445|11.2445|3.5007|-0.3199
hotels||0.0|-3.0221|6.0068|6.6663|1.4023|1.4681|16.262|16.262|5.1513|-0.6204
in||0.0|-4.2681|3.3058|6.0068|1.2515|4.0705|4.6478|16.262|1.3994|1.0733
orbit||0.0|-4.0546|3.5592|3.8633|1.0767|4.3078|7.6644|7.6644|2.3581|-0.2842
and|.|0.52|-3.1245|1.3324|3.7527|0.4068|5.6524|2.2121|7.6644|0.5552|-0.074
that||0.0|-2.1523|1.6527|2.2916|0.435|-7.7887|29.5744|29.5744|10.8889|-1.2156
real||0.0|-0.8266|4.7146|4.7146|1.7275|4.4352|30.7067|31.0762|8.2091|-0.8424
easy||0.0|0.1747|4.5712|6.1126|1.5381|5.3278|10.8705|30.7067|3.2648|0.1445
thing||0.0|-2.0666|4.1717|6.1289|1.1595|1.5508|15.0902|17.2113|5.0958|-0.3863
to||0.0|-3.8058|1.1863|4.9842|0.363|5.1642|3.381|15.3831|1.1458|1.3829
do||0.0|-3.4817|3.019|3.019|0.8661|5.0363|9.303|9.303|3.2284|-0.3863
which|,|0.0|-2.973|1.7352|3.5213|0.3394|0.1444|18.0983|18.8201|6.8419|-0.3863
is||0.0|-4.7486|3.1703|3.7217|1.1097|2.579|11.0361|18.0983|3.8287|0.82
a||0.0|-4.768|2.6356|3.2354|0.836|2.331|8.3302|11.0361|2.9238|0.6089
swing||0.0|-3.4003|2.6569|3.4727|0.6754|2.8023|13.3503|13.3503|4.2838|-0.8936
around||0.0|-2.9189|0.9803|2.6869|0.2965|5.8492|2.6262|13.3503|0.5669|0.0284
the||0.0|-3.4571|1.7356|1.928|0.5423|5.3809|1.8679|2.8118|0.6923|2.2675
moon||0.0|-4.4028|1.2722|2.0051|0.2727|6.4504|1.7498|2.8774|0.4904|-0.9799
so||0.0|8.5445|4.0765|15.3621|1.2959|-0.1907|14.7344|15.0933|6.5429|0.0284
you||0.0|6.6754|1.4505|4.9911|0.3795|5.0267|3.4673|14.7344|0.9236|0.4303
have||0.0|6.926|2.3425|2.4456|0.7417|4.0636|5.8681|6.3238|2.1321|0.1445
this||0.0|6.5578|1.6362|2.4104|0.439|-0.1652|14.58|14.58|5.6189|-0.1651
cool||0.0|8.1379|4.6296|5.5647|1.2558|-0.0028|23.088|23.088|8.0295|-0.8936
view||0.0|6.1425|8.4917|8.4917|1.5912|1.3798|17.2879|23.088|4.9907|-1.2327
and|.|0.0|7.4142|4.2951|8.4917|1.1691|1.9631|16.8148|17.7964|5.6579|-0.8936
that||0.0|6.1919|2.7703|6.2722|0.6746|3.2199|8.3602|16.8148|2.817|-0.2466
will||0.94|-12.3278|4.0975|21.577|1.5426|3.2306|5.6738|8.3602|2.0312|1.3829
be||0.0|-14.3558|1.8666|4.5721|0.6441|5.4508|8.7725|8.7725|2.8967|-0.074
really||0.0|-15.486|4.3315|5.097|1.3529|4.0732|16.2987|17.0677|4.1388|0.3509
cool||0.0|0.0|0.0|18.2132|0.0|-0.2403|21.5549|21.5549|8.2058|-0.4466
because|.|0.0|-3.7029|7.4228|8.5038|1.9134|-0.6329|17.2962|21.5549|6.3263|1.565
the||0.0|-5.2147|5.5513|7.976|2.0994|3.0795|12.8947|17.2962|4.6356|1.3829
moon||0.0|0.0388|5.9447|11.2513|1.9958|7.2932|3.41|14.8165|0.9962|-0.3863
doesn't||0.0|-1.9776|3.8919|6.3775|1.1529|5.1971|8.1878|8.974|2.1185|1.0733
have||0.0|-3.1423|3.7013|4.8517|1.3435|5.267|7.9896|8.1878|2.6916|0.1445
an||0.0|-5.3705|1.0417|4.5517|0.3855|2.5867|1.9656|7.9896|0.5915|1.0733
atmosphere||0.0|-4.8881|6.4439|6.4439|1.5463|0.6304|20.5325|20.5325|6.2107|-0.407
you||0.0|-2.4446|6.1295|7.5858|2.2024|5.1495|9.5274|20.5325|3.2829|0.82
can||0.0|-2.2642|3.8867|6.1295|1.4666|-1.4045|17.6914|18.421|6.9143|0.2772
do||0.0|-4.2586|3.432|5.5563|1.2651|4.323|6.7702|18.075|2.5425|0.6089
an||0.0|-4.0056|2.2991|3.432|0.9613|4.9264|2.4915|6.7702|0.8933|1.7699
elliptical||0.0|-3.8037|8.3671|8.3671|2.3155|0.2792|19.1668|19.1668|6.3034|0.5615
orbit||0.0|-4.1623|6.9122|10.4257|1.7495|3.7742|17.9782|19.2763|3.793|-0.074
and||0.0|-6.9154|3.3364|6.9122|1.2459|0.7965|19.4892|20.5009|6.9114|0.2772
miss||0.0|-2.877|4.1117|7.5907|1.1634|2.1273|11.7292|20.1488|4.3671|-0.5016
it||0.0|-5.5901|2.7057|5.4809|1.0245|-3.7162|18.2774|18.9548|7.1175|0.4303
by||0.0|-6.6198|3.5725|4.8432|0.7284|1.9161|12.3274|18.8615|3.8427|-0.1651
ten||0.0|-3.9699|6.4145|8.0447|1.8489|-0.3925|20.0343|20.0343|7.4739|-0.718
feet||0.0|-11.0044|11.8449|17.0768|3.3087|-0.2691|15.6151|20.2089|5.4812|-0.7523
if||0.0|-17.7091|1.1373|12.3021|0.4496|-5.3526|19.6633|21.2194|7.8833|0.4303
you||0.0|-16.9892|2.2139|2.4613|0.6705|3.0914|11.5954|20.4738|3.3093|0.82
want||0.0|-15.8378|5.0845|5.0845|1.8002|1.0413|14.9953|15.3415|3.1842|-0.8424
oh|.|0.0|-5.1296|4.5487|15.0117|1.6996|4.1343|3.6375|14.9953|1.1292|-0.1651
it's|,|0.0|-6.7472|1.7525|4.653|0.5058|-5.0241|16.2823|18.75|6.7248|0.2772
going||0.0|-6.3772|3.1463|3.1463|1.0915|-3.4762|18.7278|18.7278|7.8775|0.2772
to||0.0|-8.0137|1.2046|3.4107|0.5731|2.3754|1.2907|18.7278|0.6026|2.9309
be||0.0|-8.1493|1.2245|1.3524|0.3345|1.701|10.1437|10.1437|3.0238|0.4303
so||0.0|-12.3951|7.8954|9.1441|2.4742|-1.8473|14.9782|14.9782|6.3615|-0.5016
much||0.0|-17.5452|1.3384|9.5996|0.5188|-5.4227|20.4307|21.6185|8.1476|-0.8936
fun||0.0|-17.8752|0.9737|1.408|0.3022|-3.6825|24.8256|24.8256|9.229|-0.7843
ok|.|2.57|2.9189|11.3699|28.0429|2.9393|1.5955|21.6077|28.4555|5.7865|-1.5036
my|.|0.0|2.829|2.6817|11.3699|1.0242|1.7333|19.3606|21.6077|6.7974|-0.1651
critics||0.0|6.6267|6.1271|8.097|1.7849|0.81|19.6553|19.9062|5.7923|-0.5758
say||0.0|4.7705|3.1322|6.4292|0.6924|5.5052|15.1946|20.0947|3.9937|-0.9799
hey|,|0.0|7.4771|5.1529|6.6139|1.6082|5.7308|14.5043|15.1946|4.4249|-0.4466
rutan's|,|0.0|4.2207|11.5482|11.8158|3.1532|4.3382|18.9799|18.9799|4.5915|-0.9894
just||0.0|-6.9374|11.3582|21.4575|4.1383|-4.4629|22.3908|23.1416|5.9696|-1.2243
spending||0.0|0.0|0.0|11.9446|0.0|0.0|0.0|22.3908|0.0|0.0
a||0.0|5.3798|4.1862|7.1757|1.2476|5.8453|7.957|9.2796|1.9927|0.0
lot||0.0|2.7339|0.8476|4.8237|0.2006|6.8415|5.521|7.957|1.3308|-0.4466
of||0.0|2.5309|1.7769|1.7769|0.6714|5.4097|3.9081|5.521|1.6093|2.9309
these||0.0|-0.1333|4.8344|6.6265|1.5867|3.5973|12.2583|12.2583|4.3072|-0.4466
billionaires||0.0|0.6233|7.0444|7.0444|2.0536|3.7575|13.7446|13.9033|4.0295|-0.2719
money||0.0|1.1102|3.9925|7.0444|0.7446|3.806|19.8282|20.67|5.4274|-1.0575
for||0.0|-2.5629|5.4974|7.0784|1.5616|1.3975|16.7565|19.8282|5.7287|-0.718
joyrides||0.0|0.8815|13.6706|13.6706|4.0131|4.4863|16.8461|18.7873|4.3066|-0.8558
for||0.0|3.2326|3.2664|13.6706|0.765|-0.4732|14.7223|18.7304|5.3667|0.1445
billionaires||0.0|3.6178|15.1725|15.1725|5.1216|3.5523|15.4694|17.382|3.7548|0.1041
what's|.|1.12|0.0|0.0|15.1725|0.0|0.0034|22.6093|22.6093|7.4796|-0.8143
this||0.0|0.0|0.0|0.0|0.0|-9.2343|30.5658|31.6341|9.8962|-1.1326
this|?|0.0|0.0|0.0|0.0|0.0|4.9707|3.6937|30.5658|1.244|0.6089
is||0.0|0.0|0.0|0.0|0.0|1.3427|11.0437|12.9151|4.2678|0.6089
not||0.0|15.4583|0.0|15.4583|0.0|6.2317|7.6041|13.8342|1.7364|0.4303
a||0.0|13.2678|2.9926|3.4065|1.3631|1.5701|6.1204|8.713|2.4703|7.575
transportation||0.0|9.7921|13.7281|14.4638|3.1275|-0.9275|22.5849|22.5849|6.5421|-0.3863
system||0.0|0.9326|11.5134|20.0404|3.9253|-2.0404|21.5732|23.2319|7.1815|-0.5758
it's|;|0.0|0.0|0.0|11.5134|0.0|0.0|0.0|21.5732|0.0|0.0
just||0.0|-7.0523|4.2781|9.4586|1.1101|1.8187|19.3168|19.3168|6.1677|0.0
for||0.0|-5.7195|5.5223|5.5223|1.6256|4.0079|13.1981|19.3168|4.6802|0.2772
fun||0.0|-14.681|8.5666|14.044|2.1416|4.2066|17.4966|17.4966|5.763|-0.8688
and|.|1.11|2.2284|5.3707|23.4547|1.9109|6.0038|2.2658|17.4966|0.7213|0.82
i||0.0|6.9307|2.8104|8.5383|0.9337|6.3613|2.8594|2.8594|0.9903|2.9309
used||0.0|8.4232|6.5973|6.861|1.3606|3.7269|22.2359|22.2359|5.5396|-1.0165
to||0.0|5.667|5.6148|9.9768|1.971|-2.9834|13.1216|22.2359|5.1704|2.9309
be||0.0|1.1512|3.2736|8.9587|0.8607|4.6426|4.0566|15.5004|1.4105|0.4303
bothered||0.0|-2.1327|8.295|9.2181|2.3521|5.0518|11.6042|11.6042|3.2225|-0.4747
by||0.0|-5.2732|2.768|8.4125|0.6588|4.9374|10.7807|11.6042|3.4477|-0.1651
that||0.0|-3.6667|5.6853|6.6064|2.0209|4.222|11.0031|11.0031|3.256|-0.1651
and|,|0.0|0.6394|3.2916|8.3959|1.023|-2.7981|9.4074|15.3475|3.4603|1.3829
then||0.0|3.5193|2.0502|5.1484|0.7213|4.2733|2.2943|12.0365|0.7651|1.3829
i||0.0|2.5188|2.6041|3.1139|0.8738|3.0999|2.5623|3.9053|0.7743|2.2675
got||0.0|2.1524|2.4747|2.6131|0.5445|-1.6635|19.9003|19.9003|6.9439|-0.1651
to||0.0|0.1179|4.8333|6.0011|1.7128|-1.0583|17.3832|19.9003|6.6244|1.3829
thinking||0.0|-1.056|11.0357|11.0357|2.9448|-1.2796|20.772|20.772|6.6956|-0.207
well|,|0.0|7.9727|3.507|17.4537|0.8741|4.221|2.4542|20.772|0.6988|0.2772
wait|,|0.0|13.0932|5.3799|9.2344|1.694|5.5861|8.722|8.722|2.3888|-0.3199
a||0.0|9.1351|4.6634|8.4963|1.7073|5.0537|2.2294|8.722|0.8807|2.9309
minute||0.0|5.4438|2.4915|7.4108|0.5003|-0.0989|20.6917|20.6917|6.3492|0.2772
i|.|0.48|2.6378|2.5108|5.2043|0.9797|5.4818|7.0273|22.4809|2.489|1.0733
bought||0.0|2.0849|2.569|3.2288|0.6293|1.3435|20.0115|20.0115|6.8506|-0.6811
my||0.0|-0.6799|3.1423|5.4867|0.7735|4.1869|16.3452|20.0115|5.0368|0.2772
first||0.0|-0.2307|4.4924|4.4924|1.145|-0.848|19.618|19.618|7.1821|-0.7843
apple||0.0|-0.1186|8.7705|8.7705|2.6482|1.8782|19.3078|20.367|5.8481|-0.074
computer||0.0|-7.0275|13.6905|16.9422|3.9287|1.8381|21.4756|22.3218|6.5459|-0.074
in||0.0|-13.9631|1.9376|15.804|0.5724|3.0825|4.6203|21.4756|1.6862|1.7699
nineteen||0.0|-12.795|3.2186|4.2178|0.6815|1.8267|15.6397|15.6397|5.0885|0.5461
seventy||0.0|-12.9104|6.4858|6.5529|1.1296|3.4641|15.2929|17.5373|4.6677|0.1867
eight||0.0|-15.7333|4.4689|7.2579|1.7878|0.4068|20.4254|23.3027|7.4159|-0.5521
and||1.5|8.6987|2.3475|28.1134|0.7055|6.2955|4.1333|23.0986|1.0331|-0.1651
i||0.0|9.6371|0.1733|2.3475|0.0604|7.5363|1.8885|4.1333|0.7185|2.2675
bought||0.0|11.5864|7.0791|7.0791|2.3021|5.7079|8.5087|8.5087|3.1579|-0.5986
it||0.0|14.6902|2.0416|7.594|0.6988|-2.8649|16.9832|19.1664|6.6297|0.0284
because||0.0|11.2135|4.6992|7.0138|1.108|-0.3298|23.308|23.308|7.9198|-0.3539
i||0.0|10.6419|0.9231|4.6992|0.3323|6.5204|2.5062|23.308|0.7935|1.0733
could||0.0|9.2186|5.4526|5.4564|1.68|-1.6715|14.493|16.4657|5.1488|0.9406
say||0.0|-0.7156|8.4895|14.3037|2.1975|1.2181|18.3235|18.3235|5.9573|-1.1558
i|,|0.0|-6.0602|4.5712|13.08|1.3731|2.7469|8.7079|18.3235|2.2631|-0.074
got||0.0|-7.2747|5.1069|7.0048|1.3841|3.5409|9.3335|9.3335|2.6841|-0.074
a||0.0|-6.7457|1.6375|5.1069|0.6528|1.93|10.1011|11.9913|3.6186|2.2675
computer||0.0|-6.2074|5.2429|5.2429|1.3766|0.42|18.7775|18.7775|6.6552|-0.0413
at||0.0|-6.4619|4.471|5.2429|1.5215|-3.1701|16.033|18.7775|5.9586|-0.074
my||0.0|-4.3715|10.9831|10.9831|3.602|4.3146|5.9343|17.949|1.9786|-0.6414
house||0.0|-6.1015|5.4852|10.9831|1.3289|1.0112|15.6027|15.6027|5.6707|-0.8143
and||0.0|-7.7358|3.2754|6.9481|0.9889|1.9891|10.3759|15.6027|2.725|0.2772
you||0.0|-5.462|1.357|4.4334|0.4594|3.7432|7.2597|11.3483|2.0638|0.4303
don't||0.0|-2.0944|16.9971|16.9971|5.765|2.0903|15.7331|15.7331|3.9313|-0.96
what|.|1.95|-3.2936|1.2374|16.9971|0.3555|6.213|5.2598|17.0654|1.6373|0.6089
do||0.0|-2.5683|1.8064|2.1129|0.5455|6.8864|7.2754|7.2754|2.351|1.7699
