word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
some||0.0|-7.2174|4.6181|10.1355|1.3024|1.8049|16.204|16.204|5.7466|0.0
time||0.0|-7.9748|4.0788|5.2874|0.9976|5.8266|16.6887|20.372|5.1556|-1.0179
we|,|0.0|12.1949|0.6861|23.2855|0.2409|6.2081|9.1582|16.6887|2.2727|0.9646
developed||0.0|10.9721|3.4062|3.607|0.7461|-1.2712|31.2531|31.2531|8.9047|-0.617
a||0.0|7.8707|2.6922|5.5194|0.7416|6.5051|23.9998|31.2531|6.5168|-1.1693
low||0.5|11.5896|1.8665|5.4052|0.5432|6.8956|10.3314|23.9998|3.2072|-0.6998
cost||0.0|10.6094|3.5028|3.5028|0.9966|-0.4503|28.9098|28.9098|8.5321|-1.4455
press||0.0|2.1341|12.476|16.0773|4.5717|-0.7386|27.1401|28.9098|8.869|-1.34
that||0.0|-0.4617|1.387|12.476|0.4922|-3.3192|19.9247|27.1401|6.6336|0.4919
allows||0.0|-0.4013|3.1178|3.1178|0.7878|5.3198|18.0451|26.6335|5.6885|-0.6998
you||0.0|-1.3187|2.5245|4.8542|0.7016|1.71|13.1059|19.0168|3.8876|0.1452
to||0.0|-1.0591|4.4366|4.4366|1.4029|-1.8754|20.3585|20.3585|5.9274|0.1452
produce||0.0|-1.3878|5.7224|6.0748|1.3974|-1.0624|21.9028|23.3136|6.4913|-0.606
charcoal||0.0|-4.8944|15.4609|15.4609|4.5571|0.5516|26.6226|26.6226|7.1674|-0.9011
which|,|0.36|2.44|3.5576|17.7943|0.899|2.6143|17.1159|26.6226|5.8067|-0.2304
actually||0.0|1.8647|4.903|4.903|1.1842|3.552|20.9104|20.9664|5.0872|-0.1582
now||0.0|-2.3062|4.6755|7.5187|1.4649|7.3099|13.9998|20.9104|2.7601|-1.1425
burns||2.84|-1.1966|4.5612|5.0568|1.0945|-1.1696|27.3547|27.3547|7.6773|-1.2415
longer||0.0|0.2388|4.6084|6.0627|1.0067|2.0001|28.5621|28.8088|8.8287|-1.1425
cleaner|,|0.0|0.3967|6.2186|6.2186|1.9406|0.7855|25.5951|29.7661|7.7782|-0.3748
than||0.33|-1.8249|1.7155|6.2186|0.6284|5.1495|3.6489|25.5951|1.1542|0.7085
wood||0.0|-2.7761|1.2832|2.4049|0.3046|2.4613|14.8263|14.8263|3.761|-0.5718
charcoal||0.0|-3.9293|4.7005|4.7005|1.2118|-1.6599|23.0022|23.0022|6.7018|-0.7286
so|.|0.63|4.932|2.1755|11.7065|0.6015|2.5486|16.3315|23.0022|6.2373|0.7085
now||0.0|6.6414|5.922|6.0524|1.8138|9.9129|5.9643|21.1873|1.5308|-0.6998
we're||0.0|9.1581|1.394|6.4254|0.4368|5.5604|8.3159|11.1812|2.0894|0.1452
in||0.0|5.435|6.9722|7.464|2.3568|6.7865|4.1413|8.3159|1.3251|0.4919
a||0.0|1.886|0.7947|7.5843|0.2266|4.3719|13.1791|15.0645|4.1023|1.6474
situation||0.0|2.3784|6.7727|6.7727|1.4761|1.9454|24.2852|24.2852|6.2647|-0.6386
where||0.0|-1.1173|1.9884|6.8214|0.6116|6.5999|4.5743|24.2852|1.4355|-0.2304
we||0.0|-0.5597|2.9657|3.1809|1.1275|6.2588|6.1288|7.1675|1.5764|1.2719
have||0.0|-0.2258|3.3908|3.3908|0.908|4.6243|16.3344|16.3344|5.1533|-0.5718
a||0.0|0.1221|1.2674|3.3908|0.408|1.1819|14.346|19.5087|5.4923|2.7205
product||0.0|-1.1794|13.2147|13.2147|3.5583|-0.8788|23.0018|23.0018|7.3038|-0.7286
which|,|0.0|-13.0351|4.5352|17.6428|1.0745|-0.3999|17.1113|23.0018|5.2301|-0.2304
is||0.0|-12.7202|2.2888|4.5352|0.8411|2.2017|8.575|17.1113|3.0724|1.6474
actually||0.0|-12.219|3.5602|3.5602|0.6723|2.6139|20.4794|20.4794|5.7218|0.5603
better||0.0|-11.9483|4.304|4.5297|1.0144|4.0747|20.2412|20.6857|5.8205|-0.1199
than||0.0|-3.1433|2.5653|12.119|0.6049|4.0175|9.1032|20.2412|2.3655|-0.1199
what||0.0|-2.6628|0.7971|2.5653|0.1902|1.6585|21.5592|21.5592|7.3435|-0.3292
you||0.0|-2.3155|1.9061|1.9061|0.6501|0.6154|12.335|21.5592|3.4948|1.2719
can||0.0|-2.8704|5.7728|5.7728|1.2178|-3.3218|33.4759|33.4759|10.6|-1.6749
buy||0.0|-3.6709|3.9194|5.9586|1.042|1.6925|29.1203|35.3641|9.3362|-1.1141
in||0.0|-4.1013|1.7921|3.9194|0.5842|0.2106|11.7313|29.1203|4.0278|-0.2304
haiti||0.0|-4.0083|3.8638|3.8638|1.0636|-0.3867|19.422|19.422|4.1788|-0.2811
in||0.0|-3.7926|1.2585|3.8638|0.3833|-0.0064|16.9096|19.422|5.3855|0.1452
the||0.0|-4.0363|1.1937|1.5055|0.4634|2.071|3.6164|16.9096|0.959|2.1169
marketplace||0.0|-3.7017|4.5819|4.5819|1.1817|-5.2144|26.7609|26.7609|7.9755|-0.6998
which|,|0.34|2.5211|4.0269|11.3253|1.479|1.1193|11.4929|27.7584|3.6645|1.2719
is||0.0|3.8793|2.3039|4.3692|0.6963|0.6377|13.5958|15.9728|4.1103|0.9646
a||0.0|4.4624|2.0718|2.6061|0.6895|6.0209|6.0505|15.1632|2.1625|4.652
very||0.0|-0.2194|9.6956|10.7882|3.1428|4.693|22.3897|22.3897|6.0885|-1.0352
wonderful||0.45|0.9319|6.002|9.6956|1.2173|4.2426|16.9584|22.3897|5.5309|0.7085
place||0.0|1.3922|4.1424|6.8417|1.0783|-1.3303|22.8139|22.8139|7.3593|-1.2415
to||0.0|0.2077|4.3648|7.9185|1.0542|-3.2878|20.9738|25.8003|7.3233|0.0043
be||0.0|-1.9688|6.5773|6.5773|2.2176|-1.5686|12.8274|20.9738|4.4165|0.7085
in|.|0.0|3.0033|3.6916|10.2392|1.3522|4.9258|1.8822|12.8853|0.7138|3.5253
haiti||0.0|8.1182|5.6268|9.1611|1.6371|-2.2086|31.0953|31.0953|10.0316|-1.1822
alone||0.0|7.7005|1.8106|5.6268|0.5327|1.6235|14.6764|31.0953|4.8963|3.5253
about|,|2.71|0.4057|6.0311|11.1253|1.4452|-3.0603|30.0573|30.0573|10.2678|-1.1285
thirty||0.0|4.6499|3.5119|8.9761|0.916|1.5252|28.8094|32.9946|9.0226|0.0725
million||0.0|2.8208|3.5331|5.3126|1.0664|7.0943|9.0365|30.6384|1.9229|-0.5361
trees||0.0|3.0886|3.458|3.5331|0.8348|1.7678|12.8445|15.4836|4.3415|-1.2415
are||0.0|-0.4533|2.6897|6.028|0.8972|1.5909|13.4265|15.7573|3.7292|1.2719
cut||0.0|1.1957|3.8174|4.2676|1.0679|-4.69|24.4111|24.4111|6.9815|-0.7562
down||0.0|-0.1433|5.1596|6.0542|1.308|4.977|17.3654|25.5905|5.0929|-0.9815
every||0.0|-0.3998|2.0198|5.1596|0.4216|1.1195|10.0407|17.3654|3.1797|1.0606
year||0.0|-0.0568|7.5567|7.5567|2.2298|1.9686|10.3725|10.8748|2.7903|-1.1141
there's|.|0.0|0.0|0.0|7.5567|0.0|0.0|0.0|10.3725|0.0|0.0
a||0.0|-10.8019|1.87|11.7721|0.6217|4.2375|8.2267|8.2267|2.7817|0.0
possibility||0.0|-11.1329|9.0656|9.0656|1.7345|0.8461|26.2991|26.2991|6.0066|-0.2093
of||0.0|-3.8602|2.2668|11.4916|0.4722|3.4623|24.6011|26.2991|7.2459|-0.9427
this||0.0|-0.7919|4.2279|5.9718|1.4165|-3.0707|20.3172|25.1396|6.7426|-0.5718
being||0.0|-0.1911|1.4659|4.2279|0.4499|-1.6953|20.8342|22.1189|8.3294|-0.4986
implemented||0.0|-1.7685|5.7243|5.7243|1.5871|1.9323|20.5804|25.15|5.9018|-0.0597
and||0.0|-4.3169|1.6904|6.1125|0.4709|2.5886|15.6994|20.5804|3.9031|-1.0519
saving||0.0|-2.4605|4.5548|4.7338|1.1231|-1.9821|20.599|20.8862|6.5488|-0.0597
a||0.0|-4.3821|0.4589|4.5548|0.1344|2.926|6.2343|20.599|2.1976|1.6474
good||0.0|-0.5206|6.4468|6.4468|2.1362|-2.1667|23.1193|23.1193|7.017|-0.7562
portion||0.0|0.4254|6.7161|7.4029|1.9788|-0.4712|24.8481|26.4677|7.3963|-0.4986
of||0.0|-4.7469|3.9916|9.516|1.5437|-3.6802|13.1515|24.8481|4.6181|0.3062
those||0.0|-6.0271|2.7086|4.7071|0.5697|-0.3768|17.078|17.078|5.4784|-1.1425
in|.|0.4|12.1861|1.0981|20.0175|0.4445|2.1921|31.1041|31.1041|9.9874|-0.2304
addition||0.0|11.4535|2.7031|2.7568|0.8617|4.2566|11.7152|31.1041|3.3049|-0.2645
the|,|0.0|0.0|0.0|12.5592|0.0|0.0|0.0|11.7152|0.0|0.0
revenue||0.0|10.5893|4.7872|12.6192|1.2391|3.8497|25.8422|25.8422|6.2704|0.0
generated||0.0|9.9244|3.8547|4.7872|0.7689|2.6643|21.4157|25.8422|5.3136|0.1452
from||0.0|10.6335|3.2636|4.4547|0.763|0.3443|21.6501|23.9797|7.5531|-0.4986
that||0.0|9.9387|1.2336|3.2636|0.2783|4.1724|21.3226|24.733|5.8445|-0.5718
charcoal||0.0|1.9641|15.0385|15.5405|4.1262|1.5022|20.1467|21.9879|6.1855|-0.7286
is||0.0|-3.445|3.5581|15.0385|0.981|-1.419|22.1668|24.4476|4.6102|-0.8563
two||0.0|-6.9178|3.3015|6.9482|0.9909|-4.1432|26.9158|26.9158|9.1135|-0.4986
hundred||0.0|-9.2403|4.642|6.3766|1.2927|3.9931|15.079|26.9158|3.5634|-0.9815
and||0.0|-11.6242|2.4083|5.6783|0.7143|2.5501|20.0597|20.8401|5.6231|-0.1199
sixty||0.0|-10.7076|4.9414|4.9414|0.9807|-6.5144|26.0034|29.5234|7.5124|-0.3748
million||0.0|-13.4358|2.3278|5.5993|0.5618|3.3401|8.0773|29.3039|1.8663|-0.9011
dollars||0.0|-14.6439|0.0069|2.3278|0.0048|-1.1509|23.5184|23.5184|7.0376|-0.7827
that's|.|0.72|-1.0165|3.3943|15.171|0.8573|-3.4043|22.7189|23.5184|9.128|0.0043
an||0.0|1.0459|1.2634|4.7179|0.3982|2.0418|19.3416|22.7189|6.5303|1.6474
awful||0.0|0.6824|2.3832|2.3832|0.5201|1.6837|25.625|25.625|8.3478|0.2229
lot||0.0|0.3294|1.3776|2.5926|0.3735|0.4027|25.6654|25.9841|8.756|-0.9427
for||0.0|-1.6056|4.3903|4.5482|1.8674|-2.1477|19.7726|25.6654|7.7167|0.3062
a||0.0|-2.6685|0.6998|4.3903|0.2044|0.8583|17.092|19.8325|6.1227|2.7205
country||0.0|-1.9301|3.6095|3.6095|0.9246|-0.5817|21.8249|21.8249|6.4292|-0.3748
of||0.0|-3.2526|1.3939|3.8608|0.5074|-0.8932|17.0071|22.7952|4.7412|1.6474
haiti||0.0|-2.174|7.9586|7.9586|2.7149|-0.3129|23.9489|23.9489|5.8109|-0.5718
with||0.0|0.0|0.0|7.9586|0.0|0.0|0.0|23.9489|0.0|0.0
a||0.0|-4.3075|6.9637|8.8593|1.8257|-3.2731|19.611|19.611|6.7719|0.0
population||0.0|-1.3946|3.9196|9.047|0.8376|0.6199|28.1754|28.1754|6.7266|0.0043
of||0.0|-4.8037|2.9265|6.201|0.8429|-0.8553|14.6638|28.1754|5.8577|0.9646
eight||0.0|-2.6881|3.4338|4.8489|0.855|-1.7238|17.4249|17.4249|5.9102|-0.8082
million||0.0|-4.6983|4.2226|5.3547|0.9869|3.7975|8.9631|18.4755|2.2788|0.0043
and||0.0|0.0|0.0|6.5191|0.0|0.0|0.0|8.9631|0.0|0.0
an||0.0|-3.2846|2.1931|4.6354|0.7001|3.0404|4.6847|4.6847|1.5009|0.0
average||0.0|-4.2898|1.9797|2.6665|0.522|0.0325|19.7982|19.7982|6.0437|0.4919
income||0.0|-3.7192|5.1301|5.1301|1.6128|-0.5547|25.4979|25.4979|6.3898|-0.8082
of||0.59|-2.7662|6.51|6.51|2.2484|-2.13|20.9395|25.4979|7.4382|0.4919
less||0.0|-4.4754|2.176|6.51|0.3942|-1.4172|19.9496|22.3376|7.1902|-0.5718
than||0.0|-4.2314|2.4163|2.589|0.6138|-2.5164|17.1985|23.3019|5.9891|0.3062
four||0.0|-4.111|1.9401|2.4163|0.5695|-5.456|25.4244|25.4244|10.2457|-0.4182
hundred||0.0|-4.8991|2.7118|2.7118|0.8758|-3.1603|15.4344|25.4244|4.1364|-0.8563
dollars||0.0|-6.3236|2.9522|5.3301|0.8887|-1.5527|22.5886|22.5886|7.9333|-0.606
so|.|1.22|3.8011|4.4684|13.43|1.3163|-1.7491|15.8798|22.5886|6.3241|0.4919
this||0.0|7.4307|8.5403|9.1346|3.3061|-2.6513|19.1388|19.1388|7.0566|-0.2304
is||0.0|6.7687|8.1272|8.5722|2.7703|1.5475|16.3873|19.5417|4.7982|0.4919
where||0.0|3.1502|4.0461|9.7464|1.2279|4.8442|8.4934|18.0093|2.736|-0.4986
we're||0.0|-0.7198|9.1814|10.988|2.848|6.2046|15.712|15.712|4.5201|-0.9427
also||0.0|-1.1671|7.6107|9.8556|2.1225|4.1927|20.7394|20.7394|5.6779|-1.2525
moving||0.0|-0.3814|7.1431|7.6694|1.8881|4.1619|16.257|20.7394|4.6324|-0.4594
ahead||0.0|1.1761|6.5877|9.4186|1.9663|3.0502|11.2211|16.257|3.5022|0.2229
with||0.0|0.9223|3.6227|6.5877|0.8425|-0.4452|17.1665|19.271|6.1653|0.0043
our||0.0|-4.2755|2.8408|7.4369|0.5916|4.3294|16.6763|19.4922|5.3736|0.3062
charcoal||0.0|-4.1047|3.997|3.997|0.9664|-2.7065|21.4047|23.2824|7.1751|-0.6386
project||0.0|-4.3196|5.3018|5.3018|1.4576|-4.9251|27.4783|27.4783|8.2188|-1.0352
and|.|0.0|1.9287|3.7829|9.797|0.9819|1.0023|33.5928|33.5928|10.5926|-0.8082
one||0.47|3.0449|5.128|5.3421|1.7025|7.1958|8.9054|34.4767|2.9046|0.0043
of||0.0|3.376|3.8129|5.128|1.3745|6.0977|12.2589|12.2589|4.6869|1.2719
the||0.0|1.8097|3.0371|4.4767|1.1507|2.9619|14.3077|18.885|4.3603|1.2719
things||0.0|3.8333|3.489|4.955|0.7708|-0.1858|23.7191|23.7191|9.0388|-1.0519
that||0.0|1.6584|5.3519|5.8906|1.7202|5.2519|19.3781|25.4134|5.7295|0.4919
i||0.0|-0.6569|1.4151|5.6648|0.5109|7.0438|13.0336|19.6837|4.2524|2.7205
think||0.0|0.4136|4.1662|4.1662|1.5628|-0.6686|14.7666|19.777|5.2809|-0.4986
is||0.0|-2.419|9.1512|10.9215|3.0776|-2.7288|16.8078|17.3514|6.7763|0.9646
also||0.0|-7.6334|5.4165|12.2938|1.2187|2.5455|20.5235|22.7274|7.5243|0.1452
interesting||0.0|-13.975|3.2485|9.0852|0.7193|-1.8739|23.4689|29.1974|6.5292|0.6511
is|,|0.0|9.486|4.3763|25.6647|1.2103|1.164|13.3495|23.4689|4.7622|0.4919
i||0.0|9.8923|1.1985|4.3763|0.3695|8.0558|8.5702|18.258|2.3765|0.9646
have||0.0|11.5052|3.1997|3.2138|1.2105|4.0295|14.7573|14.7573|4.8331|-0.1199
a||0.0|9.4533|2.887|4.0903|0.9805|4.4157|21.7946|21.8069|6.8426|-0.6386
friend||0.41|4.3175|7.7983|10.375|1.9847|2.9292|21.092|21.8106|7.437|-0.9011
up||0.0|1.3423|2.9679|8.1203|0.835|2.5752|18.3979|21.092|6.8402|0.0043
at||0.0|-1.5932|3.7082|6.5239|1.1136|2.3877|16.1898|18.3979|6.056|-0.1199
u||0.0|0.0|0.0|3.7082|0.0|0.0|0.0|16.1898|0.0|0.0
c||0.0|0.2537|5.5869|5.5869|1.0949|0.1302|19.7835|19.7835|6.8763|0.0
berkeley||0.0|-1.049|7.9724|7.9724|2.3738|-0.5928|22.1202|22.1202|7.1497|0.0493
who's||0.0|-2.2789|5.7573|8.0462|1.6726|0.1634|16.0881|22.1202|4.9504|-1.0179
been||0.0|-2.2857|2.948|5.7573|0.6665|-2.622|26.6396|26.6396|9.9206|-0.2304
doing||0.0|-3.6278|7.5205|7.9342|1.8762|1.8451|13.1671|26.6425|3.9011|-1.2838
risk||0.0|0.7543|7.7427|12.9721|1.8426|-2.3746|21.8913|21.8913|7.6261|-0.8563
analysis||0.0|-4.1911|6.5923|11.0242|1.4688|1.4346|21.9002|22.9791|6.547|-0.0597
and|.|0.0|-1.6173|2.5796|6.5923|0.9232|6.1214|6.1403|21.9002|1.8204|0.3062
he's||0.0|0.5633|6.1088|6.1088|1.7823|2.3024|23.4851|23.4851|7.9541|-0.8563
looked||0.0|5.4702|8.0317|12.2935|2.7682|-2.2227|23.7806|25.1224|8.2236|-0.9011
at||0.0|2.9356|8.1796|9.7967|3.1913|0.5962|11.8566|23.7806|4.6142|1.2719
the||0.0|0.3927|1.4365|8.1796|0.3903|0.7787|15.1584|15.1584|5.8475|0.9646
problem||0.0|2.3334|15.0203|15.0203|4.4221|0.4802|23.158|23.158|6.8147|-0.7286
of||0.0|-3.4376|5.6283|15.9405|1.4317|0.9932|25.2064|25.2064|7.3013|-0.9427
the||0.0|-2.5814|3.6159|6.2908|0.8794|3.5933|27.7878|27.7878|8.8757|-0.8563
health||0.33|3.8061|8.6137|11.6884|2.3291|2.6909|26.808|28.086|8.7134|-1.1141
impacts||0.0|-1.7192|7.8632|11.2917|1.4759|0.3472|24.347|26.808|7.4284|-0.6386
of||0.0|-3.3482|5.313|9.5909|1.399|-1.9646|20.3752|25.7366|6.2777|-0.1199
burning||0.0|-1.7152|3.4091|5.4036|0.6442|-1.4864|26.8518|26.8518|9.7227|-1.0
wood||0.0|-1.0687|5.6702|5.6702|1.8042|0.3152|34.8063|34.8063|10.6545|-1.1693
versus||0.0|-2.6827|5.8311|7.7341|1.29|-2.3091|18.8198|34.8063|5.6679|-0.606
charcoal||0.0|-0.7571|8.0144|8.3201|2.5422|-0.9993|28.0556|28.0556|7.3376|-0.8082
and|.|0.0|-4.3698|2.603|8.0144|0.9461|2.5094|6.7034|28.0556|1.8737|0.4919
he's||0.0|0.8191|9.342|9.6129|2.4263|0.3745|17.3375|17.3375|6.365|-0.7562
found||0.0|6.3158|3.1047|12.6764|0.7194|1.203|27.4437|27.4437|9.2215|-0.6998
that||0.0|0.2136|9.445|10.786|2.7768|-0.6082|18.1191|27.4437|6.5554|-0.2304
worldwide||0.0|-0.1196|9.105|11.3109|2.5038|5.3804|13.9918|20.6086|3.6697|-1.1285
you|,|0.37|0.5897|3.9906|9.105|1.2821|5.4158|14.0498|16.5791|3.9594|0.9646
could||0.0|2.2912|6.073|6.8739|1.6672|-2.9842|21.2783|21.8889|6.5149|1.1109
prevent||0.0|0.9194|6.8418|6.9595|1.8323|-0.9737|24.0778|24.0778|7.5185|-0.3748
a||0.0|-2.4036|3.4223|8.5408|0.9774|3.4544|17.0731|24.0778|4.4252|0.4919
million||0.0|0.4095|5.8515|6.3488|1.8817|6.2698|6.8645|18.0861|1.8421|-0.9222
deaths||0.0|-3.4777|7.1719|9.1256|2.22|-2.9972|23.8396|23.8396|7.5389|-1.4455
switching||0.35|0.1575|3.6577|7.7598|1.1059|-0.0014|24.5387|26.2409|7.0122|-0.5718
from||0.0|-2.084|3.8087|5.4989|1.1231|-0.4912|18.7913|24.5387|7.0233|-0.8082
wood||0.0|-2.4117|3.3399|3.9876|0.9907|-1.0232|25.6726|25.6726|7.3862|-1.1425
to||0.0|-1.5713|2.9861|4.1578|0.9411|-7.1247|19.6917|25.6726|6.2157|0.4919
charcoal||0.0|-3.8895|6.9982|7.0652|1.8812|-1.5126|29.3106|29.3106|8.1706|-0.7562
as||0.0|5.7384|3.6035|14.144|1.0721|-5.1716|16.9739|29.3106|6.6544|0.1452
a||0.0|6.3652|0.6443|3.6035|0.1817|-5.3063|14.3354|19.6595|4.7469|3.5253
cooking||0.0|7.2759|4.1425|4.1425|1.0883|-9.3007|23.3975|23.3975|7.5483|-0.2811
fuel||0.0|5.7871|1.6874|4.4003|0.3009|-9.6192|15.6158|23.3975|5.852|-0.9815
that's|.|0.48|5.2837|2.7176|4.0021|0.6404|-0.7347|19.9739|29.4998|7.4459|-0.4986
remarkable||0.0|1.9405|12.5986|12.5986|3.8363|3.3677|20.8702|21.2609|5.8769|0.2638
but|,|0.0|-1.6017|5.9857|12.9559|2.5666|3.7033|15.3994|20.8702|5.8944|-0.3292
up||0.0|2.0459|1.2649|7.6773|0.2921|1.2212|20.4175|20.4175|8.0726|0.0043
until||0.0|2.2092|3.9156|3.9156|1.0884|2.6862|18.7005|21.7463|6.2011|0.3956
now||0.0|2.966|1.8393|3.9156|0.6354|8.8492|4.1221|20.4913|1.304|-0.2304
there|,|0.0|0.4345|4.4362|4.7955|1.2192|3.7516|10.6141|13.1035|3.6804|0.1452
weren't||0.0|0.656|3.7321|4.8202|1.1596|1.7681|15.3948|15.3948|5.4409|1.1109
ways||0.0|1.5656|3.497|3.8179|0.8636|3.5202|15.821|16.9482|5.1959|-0.6386
to||0.0|1.7743|1.8304|3.497|0.5349|-3.3308|14.7678|18.1648|5.3834|0.7085
do||0.0|-0.842|6.9752|6.9752|2.6466|1.4036|13.7111|16.1682|4.3026|0.3062
it||0.0|0.1301|3.4917|6.9752|1.2819|2.4808|17.1948|17.1948|6.0629|0.9646
without||0.0|-1.659|2.4962|4.7425|0.7054|1.4264|22.9406|22.9406|7.3886|0.0043
cutting||0.0|-0.8588|2.8797|3.3775|0.6739|1.6616|17.3016|22.9406|5.0293|0.2229
down||0.0|-3.2513|3.018|5.9125|0.5513|3.6689|17.976|18.8828|4.9996|-0.6998
trees||0.0|-2.7518|7.1754|7.1754|2.1592|-1.2159|18.3|22.5082|5.6331|-1.2838
but|.|0.0|0.0|0.0|7.1754|0.0|0.0|0.0|18.3|0.0|0.0
now||0.0|0.5564|3.6627|3.6627|0.9627|10.1239|4.3711|11.8441|1.3789|0.0
we||0.0|1.9818|2.1147|4.9975|0.6995|5.8877|4.079|8.1053|1.1653|1.2719
have||0.0|1.3597|2.4838|2.7511|0.7018|4.8156|14.7915|14.7915|4.6827|-0.2304
a||0.0|0.4213|0.9335|2.6467|0.3633|5.6244|8.02|14.7915|2.9103|1.6474
way||0.0|1.2846|2.2554|2.2554|0.6194|7.0777|12.5461|12.5461|4.0665|-0.3292
that's||0.0|-2.2011|7.1953|7.8127|2.1577|-3.3885|16.0538|23.3213|4.6296|-0.6386
using||0.0|-0.7122|2.9905|7.1953|0.8005|1.7812|15.6508|19.236|4.3821|0.3062
an||0.0|-2.925|0.3003|3.3376|0.106|2.8633|10.0377|15.6508|3.5174|2.1169
agricultural||0.0|-0.261|5.6536|5.7005|1.6994|1.0895|25.1076|25.1076|5.8502|0.0585
waste||0.0|1.5042|7.3153|7.3153|1.7251|-0.6186|22.955|25.1076|7.1638|-1.1425
material||0.0|-2.9114|7.9164|10.346|2.032|0.6456|25.2739|25.2739|6.6098|-0.4727
to||0.89|0.5192|6.1752|8.329|1.6244|4.059|12.2322|26.8322|4.2589|0.4919
create||0.0|-0.7094|5.7073|6.1752|1.1911|1.1371|19.592|20.1813|6.1222|-1.404
a||0.0|-2.8616|1.6479|5.7073|0.5253|-2.1838|14.6391|21.1386|5.5702|2.1169
cooking||0.0|-3.643|2.3383|2.9724|0.6939|-5.4374|23.3757|23.3757|7.1721|-0.4182
fuel||0.0|-4.8152|1.8784|3.66|0.5991|-5.368|26.5069|26.5069|7.9527|-1.0519
one|.|0.56|-7.1259|2.9284|4.9597|0.852|8.7227|6.751|33.0979|2.3474|0.7085
of||0.0|-7.1191|2.46|2.9284|0.8889|4.4996|5.7441|10.4239|2.2096|2.1169
the||0.0|-8.7317|2.8947|4.2536|0.9357|4.8954|6.6789|6.6789|2.4335|1.6474
really||0.0|-5.1196|9.6577|9.6577|2.9882|7.0264|9.3672|9.3672|2.4697|-0.0597
exciting||0.0|-4.5405|2.7175|9.6577|0.6299|-0.7819|19.4703|21.6675|6.0187|-0.2304
things||0.0|-4.3872|2.4759|2.7175|0.5796|-4.2738|20.7891|25.0372|6.5893|-0.9011
though|,|0.0|-6.8273|5.9937|6.8569|2.1429|0.1568|22.3011|22.3011|7.0474|0.1452
is|,|0.0|11.168|2.7087|22.5267|0.9886|0.5228|19.3538|23.2014|5.5154|-0.7562
something||0.33|3.6697|4.7526|11.2947|1.1768|4.0553|29.6944|29.6944|8.661|1.1628
that||0.0|1.5811|1.857|5.2468|0.4909|3.963|17.2955|29.6944|5.9926|0.4919
came||0.0|2.3343|1.7297|2.7763|0.5002|4.1854|17.0545|17.8291|6.1189|-0.5718
out||0.0|1.4896|2.2235|2.8014|0.5877|8.5779|10.7652|17.805|3.2287|0.1452
of||0.0|-1.4761|4.8402|6.6223|1.6401|0.0303|13.3061|16.5867|4.5272|1.2719
the||0.0|-1.8616|4.5281|5.1376|1.7748|-1.2955|8.0837|13.3275|2.8733|2.7205
trip||0.0|1.1101|5.1693|6.9609|1.6327|-3.89|22.1557|22.1557|6.8669|-0.6998
that||0.0|0.2448|5.4107|5.6403|1.8064|-1.1273|18.8159|22.1557|5.5722|0.9646
i||0.0|-0.5995|1.0408|5.4107|0.3079|8.1993|4.9965|20.8977|1.5413|2.7205
took||0.0|0.3797|3.0093|3.0093|1.0145|-4.3752|18.2989|23.3533|5.5947|-0.2304
to||0.0|0.1375|7.0293|7.0293|2.4628|-4.43|21.0675|21.0675|6.8918|0.3062
ghana||0.0|-2.5373|3.2566|7.3525|0.6732|4.8036|19.1045|25.5838|5.4168|0.2229
just||0.0|-3.5346|3.4118|4.3201|0.8972|-2.8374|19.1489|21.9014|5.9056|-0.8082
last||0.0|-4.7806|2.3013|3.4118|0.5272|0.3263|23.809|23.809|7.7478|-0.9815
month||0.0|-5.4937|2.952|4.2783|0.8292|2.9976|10.6697|23.809|3.1231|-0.3292
and|.|0.64|-12.7883|1.0106|8.8308|0.2236|8.2513|10.7963|15.0847|3.4553|-0.4986
this||0.0|-8.0541|7.3929|8.1362|1.9188|-0.2757|15.5731|19.1997|6.2229|-0.2304
is||0.0|-7.7469|7.572|8.0416|2.549|1.5272|21.0304|21.0304|6.1116|-1.3221
i|,|0.0|-2.3727|4.6336|12.3316|1.2403|4.1266|22.9942|24.198|6.869|-0.1199
think||0.0|-1.929|4.2397|4.6336|0.8513|-4.0819|21.3681|29.0639|6.7221|-0.8563
the|,|0.0|-4.9352|3.9996|6.6691|1.1839|2.3067|22.9707|25.6573|5.7215|-0.5718
coolest||1.42|-0.7475|3.8483|7.7033|1.1439|-10.8172|23.1408|26.6487|8.2019|-0.3292
thing||0.0|0.0|0.0|3.8483|0.0|0.0|0.0|23.1408|0.0|-0.2304
and|,|0.0|-2.4145|2.8304|3.9966|1.0624|4.9321|4.745|7.7882|1.5981|0.7085
it's||0.0|-2.5501|3.058|3.1068|0.8338|-4.3484|20.2251|23.2245|7.9482|0.3062
even||0.0|-0.921|4.5152|4.6247|1.2908|4.0942|15.0821|24.9443|4.5431|0.9646
lower||0.0|0.4381|2.8245|5.9523|0.8593|8.689|12.2006|18.0886|2.7638|0.1452
tech||0.0|-1.098|3.6822|4.884|1.4725|-0.0279|19.9633|21.8106|6.395|-0.8082
than||0.0|-2.7193|1.0289|4.2352|0.2452|-0.0324|16.6259|21.4816|5.7683|0.1452
what||0.0|-3.6994|1.9003|2.0902|0.5883|2.0709|17.5044|19.5758|6.0117|-0.2304
