word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
it||0.0|7.5513|3.7047|4.4843|1.0214|5.9971|17.4695|17.9126|5.0923|1.0361
turned||0.0|4.9879|0.7692|4.3787|0.1845|4.4642|16.9539|17.4837|6.501|-0.705
out||0.0|3.4729|4.4352|5.0192|1.4298|1.8539|19.2723|19.2723|6.7308|-0.1025
to||0.0|0.7554|8.4803|8.4803|3.2346|5.2609|16.0512|19.2723|4.9434|0.5752
be||0.0|-0.1042|4.6287|9.383|1.472|5.5933|14.9291|16.1012|4.764|-1.153
was||0.37|0.1483|2.3996|4.6287|0.6852|4.8032|15.3858|15.3858|4.7854|-0.5269
that||0.0|0.0298|1.2847|2.3996|0.2913|8.2136|7.8041|16.0575|1.9619|0.246
my||0.0|1.3429|4.9011|4.9011|1.5242|1.7414|19.7939|19.7939|7.5963|-0.0009
staff||0.0|-0.8853|2.9205|6.1569|1.1125|2.7254|9.1741|19.7939|3.5558|-0.8912
was||0.0|-1.858|7.8067|7.8067|2.2857|2.5991|25.6422|25.6422|6.1526|0.7847
extremely||0.0|-3.9514|4.8483|10.6458|1.6555|2.9431|17.8466|25.7742|6.1537|-0.634
upset||0.58|-0.2166|13.6247|15.8377|4.4729|1.7651|21.7409|22.9359|7.0128|-0.623
because||0.0|-3.5797|4.4362|14.4638|1.3594|4.9883|28.8719|28.8719|7.4518|-0.9818
one||0.45|1.2973|2.9222|8.8553|1.0852|7.9354|7.4022|29.2466|2.095|-1.0707
of||0.89|-0.4427|2.7217|4.676|0.8769|8.0984|3.214|7.4022|0.9572|0.3979
the||0.0|0.5757|7.1527|7.1527|2.4654|7.3928|7.916|7.916|2.5144|1.3433
wire||0.0|-5.3339|8.5955|12.5226|2.9223|0.3281|17.3244|19.175|5.321|-0.7756
services||0.0|-11.3387|4.0254|13.0745|1.5424|4.6403|22.6728|22.6728|7.0495|-0.865
in||0.51|-13.3486|6.3424|6.7412|1.8119|5.6425|14.4495|23.3329|3.876|0.3979
nigeria||0.0|-14.709|2.2413|6.3424|0.5263|5.8697|5.8649|14.4495|2.2078|-0.1639
had||0.0|-9.5062|7.1181|9.4133|2.6851|6.9741|9.8269|9.8269|2.3892|-0.0009
already||0.0|-10.2471|4.5444|7.1181|1.5157|7.1897|9.3185|10.1121|2.2944|0.7107
written||0.0|-13.903|2.2165|6.6571|0.841|4.599|8.0652|10.739|2.3732|0.3192
a||0.0|-13.3387|10.2486|10.2486|3.5509|3.451|24.7061|24.7061|6.2114|1.3433
story||0.0|-4.5618|2.2845|16.1826|0.649|4.9141|11.3446|24.7061|4.0271|-0.8225
about||0.0|-4.7654|1.4364|2.2845|0.4439|6.0459|6.7505|11.3446|2.0963|-0.1929
my||0.0|-6.3886|3.8272|5.4742|1.173|-1.7874|28.1085|28.1085|6.906|-0.2737
speech||0.0|-0.2742|2.8553|10.1355|1.0963|8.4835|2.3544|29.4636|0.7645|-1.3341
and|.|0.33|-0.0842|1.796|2.8553|0.7555|4.3781|12.8493|13.0122|5.1074|0.3979
it||0.0|0.0792|1.9239|2.0383|0.4651|6.8794|7.536|12.8493|2.1702|1.7274
had||0.0|3.1695|5.3631|6.2428|1.7575|7.5729|10.0126|10.0126|2.4122|0.1144
already||0.0|1.9783|3.1669|5.3631|0.8978|5.3594|9.9502|10.1937|3.3708|1.5891
been||0.0|0.7635|6.7409|6.7409|2.041|1.8259|17.507|18.1998|6.2026|-0.1929
printed||0.0|-2.9607|0.861|6.7803|0.2733|6.0738|10.0231|17.507|2.437|-0.2344
in||0.0|-1.2446|4.0958|4.0958|1.182|0.8904|16.2436|16.7509|6.4392|0.246
cities||0.0|0.4821|3.4606|5.2498|1.2853|6.1242|16.7462|17.0013|4.1854|-0.5001
all||0.0|-0.7977|4.8866|5.0741|1.7828|1.0892|19.6242|19.6242|7.2341|-0.6656
across||0.0|-3.2543|0.661|5.1586|0.2618|0.0277|13.0557|19.6242|5.6026|-0.149
the||0.0|-5.0499|2.1723|3.0873|0.5165|3.8478|15.0805|15.1026|4.3606|2.8795
united||0.0|-6.8507|2.3678|4.3295|0.7323|-1.2409|18.0978|18.289|6.5219|0.641
states||0.0|0.0|0.0|8.1567|0.0|0.0|0.0|18.0978|0.0|-0.3111
of||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
america||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
it||0.0|-7.1622|1.0787|7.7083|0.3384|-3.7656|10.8339|10.8339|3.3992|0.0
was||0.0|-5.8716|1.6951|2.9226|0.4741|-1.0465|26.3679|26.3679|9.6417|0.0
printed||0.0|-3.7554|0.7175|3.0483|0.2503|5.8806|2.3576|26.3679|0.8763|0.3979
in||0.0|-6.249|5.2861|5.4857|1.6194|3.504|10.4906|10.4906|3.5248|1.3433
monterey||0.0|0.0|0.0|8.9182|0.0|1.9801|0.9872|10.4906|0.4906|0.3448
i|,|0.0|0.0|0.0|0.0|0.0|-4.2343|21.9244|21.9244|7.0069|3.8012
checked||0.0|0.6203|3.2781|3.2781|0.6724|6.7358|13.4206|26.9338|3.7312|-0.6656
and|.|2.49|0.1683|4.5468|4.5468|1.298|-5.0049|35.0555|35.8484|12.6828|-1.0201
the||0.8|-4.574|7.1814|10.3491|1.7897|2.8845|21.2292|35.9178|6.7417|-0.5269
story||0.0|-14.4596|9.5229|18.1439|2.4594|3.8533|17.5525|21.2292|4.6213|0.1144
began||0.0|5.2446|6.338|26.9153|2.1711|8.5887|2.9971|18.0872|0.953|-0.3465
former|,|0.42|0.6558|2.5207|8.3197|0.582|4.7734|17.9126|17.9126|6.1345|0.5752
vice||0.0|-1.5067|4.7234|6.1703|1.5917|3.6647|20.1272|21.1349|6.0344|-0.705
president||0.0|-3.5738|2.4681|6.0985|0.6404|7.0663|6.0308|20.1272|1.6857|0.5752
al||0.0|-6.9372|5.0325|6.0542|1.4161|6.2833|7.3533|7.4385|2.0127|-0.623
gore||0.0|-2.0852|5.3144|9.7008|1.6473|3.6919|18.4527|18.4527|5.6627|-0.705
announced||0.0|-4.6616|1.5119|5.9438|0.4682|7.0898|1.7191|18.4527|0.6658|-0.6656
in||0.0|-5.1573|7.5778|7.5778|1.9702|5.267|13.7335|13.7335|3.7893|0.7847
nigeria||0.0|-8.7333|6.0058|9.643|1.2564|0.6457|19.1481|20.753|6.532|-0.4722
yesterday||0.0|0.0|0.0|10.7793|0.0|0.0|0.0|19.1481|0.0|-0.491
my|,|0.0|12.3163|0.9869|12.9761|0.3291|8.7355|2.7883|9.5447|0.8075|0.5752
wife||0.0|15.2325|3.2532|4.4797|1.2341|1.1315|18.5344|18.9411|7.3791|0.246
tipper||1.21|10.793|5.9274|9.4225|2.2996|-0.3602|22.1051|22.1051|8.159|0.1779
and||0.0|3.9287|4.7072|10.8777|1.494|5.4792|3.0109|22.1051|0.826|-0.1025
i||0.0|1.2985|5.9391|8.8279|1.7162|5.2755|3.9094|3.9094|1.2121|-0.1929
have||0.0|-3.324|4.6818|10.0107|1.5841|3.8588|10.9748|10.9748|3.5456|-0.2737
opened||0.0|-1.3678|3.7981|6.7501|1.0476|4.1026|18.9314|18.9314|5.9978|-0.0532
a||0.0|-2.8545|0.2166|3.7981|0.0841|7.3023|1.3343|18.9314|0.5756|2.2211
low||0.0|-0.6813|5.2036|5.3682|1.9124|6.9457|4.4717|4.4717|1.1818|-0.4124
cost||0.0|-1.3952|4.7433|5.6875|1.7528|-0.774|19.8611|20.0106|7.1616|-1.1007
family||0.0|-3.4099|2.5092|6.5395|0.7707|3.9474|23.8164|24.4694|7.2403|0.5752
restaurant||0.0|0.0|0.0|5.082|0.0|0.0|0.0|23.8164|0.0|0.0
named|,|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
shoney's||0.0|-2.348|8.6217|8.6217|3.0092|5.2873|14.2039|14.2039|3.6198|0.0
and|,|0.81|-3.0338|1.8427|8.6217|0.6602|7.3843|2.3734|14.2039|0.8545|0.5752
we||0.0|-0.3625|2.2251|4.1468|0.7657|8.9469|2.6153|3.5969|0.9196|0.7847
are||0.0|-0.2187|0.9544|2.2251|0.3009|7.8021|5.6882|5.6882|1.3911|0.5752
running||0.0|2.2087|4.9143|4.9143|1.6565|8.0494|6.3466|6.5555|1.7905|0.3979
it||0.0|2.1331|2.574|4.9143|0.8725|7.5505|7.2139|7.5712|2.4669|1.3433
ourselves||0.0|-0.1878|10.3412|10.3412|2.5292|0.7948|22.7951|22.7951|6.9178|-0.9276
before|.|3.74|5.4462|10.5819|17.3504|3.516|5.3143|19.4842|22.805|6.6291|-0.443
i||0.0|7.0228|1.4672|10.5819|0.594|8.3835|6.0469|19.4971|1.9438|1.3433
could||0.0|4.0375|6.1692|7.7118|2.0232|0.5081|18.9033|19.8431|6.0579|1.524
get||0.0|0.2838|4.9525|8.8636|1.5267|3.3599|15.1426|19.2384|5.413|-0.0009
back||0.0|1.1973|7.8096|7.8096|2.6034|3.8441|19.003|19.003|6.8005|-0.5269
to||0.0|3.5672|0.7852|7.8096|0.2207|-1.1229|17.8749|21.0732|8.0834|1.0361
u||0.0|0.0|0.0|3.7884|0.0|0.0|0.0|17.8749|0.0|0.0
s||0.0|0.8328|4.2026|4.2026|1.1142|5.2122|17.708|17.708|5.74|0.0
soil||0.0|-2.1026|6.0845|8.0196|2.1373|6.2586|13.4465|17.708|4.6693|-1.1146
david|,|0.0|-2.1349|4.7641|6.0845|1.088|-1.473|26.843|27.9773|9.1743|-0.7756
letterman||0.0|0.053|4.5881|6.7903|1.4731|5.2219|30.1789|30.1789|7.7175|-0.1338
and||0.0|-3.4029|3.144|6.3763|0.8724|5.275|11.5546|30.1789|3.7176|-0.0009
jay||0.0|-2.8484|2.3533|3.144|0.6111|5.0322|12.9031|12.9031|4.2459|-0.1929
leno||0.0|-3.348|5.9416|5.9416|2.0318|6.4059|7.3578|12.9921|1.8061|-0.4124
had||0.0|-3.9384|4.3336|5.9416|1.2518|3.894|12.0266|12.0266|3.4878|-1.1146
already||0.0|0.0785|5.472|8.9512|1.8121|8.1133|6.0752|13.6572|1.8421|0.3448
started||0.87|-0.3706|3.987|6.253|1.1996|3.8368|15.2481|15.2481|4.6725|-0.3111
in||0.0|-2.1408|0.8229|3.987|0.243|8.4627|3.078|15.2481|0.9418|0.246
on||0.0|0.0|0.0|2.6202|0.0|0.0|0.0|9.5828|0.0|0.5752
one||0.0|-0.3917|2.924|2.924|1.0188|8.5588|1.2036|9.1833|0.4395|1.0361
of||0.0|0.147|1.9522|2.924|0.6504|5.9171|6.2888|6.9553|2.5847|2.8795
them||0.0|-1.23|1.3874|2.8917|0.4474|6.475|6.0851|6.4629|1.8419|0.3979
had||0.0|-1.2114|2.1415|2.1415|0.5923|6.641|10.5955|10.5955|3.1308|-0.4722
me||0.0|-2.0472|1.7142|2.2584|0.5598|7.0041|1.7733|10.5955|0.5164|1.3433
in||0.0|-2.7704|0.4967|2.189|0.1689|7.3172|1.3028|2.3743|0.436|1.7274
a||0.0|-3.7366|1.2652|1.8626|0.4309|3.4029|11.378|11.378|5.1049|2.8795
big||0.0|-2.3953|6.6465|6.6465|2.2083|-0.7581|18.2522|18.2522|6.0297|-0.5769
white||0.0|-0.6062|2.926|6.818|0.7334|3.6728|18.6876|19.6579|6.1495|-0.623
chef's||0.0|0.5892|2.2908|3.8175|0.6083|1.3372|15.2995|18.6876|4.5915|-1.153
hat||0.0|-0.105|3.4088|3.4088|1.3178|7.7088|14.1036|15.7756|3.9464|-0.5769
tipper|,|1.33|3.395|4.6968|6.7245|1.2326|4.0702|15.6355|15.6709|5.8459|0.5752
was||0.0|0.3261|2.0017|6.5018|0.5963|5.1009|15.591|15.9718|6.0026|0.1144
saying||0.0|1.2925|2.1643|3.9978|0.6457|5.0699|16.7786|16.7786|6.68|0.5752
one|,|0.0|9.7181|14.3516|14.4955|5.2436|7.774|7.0046|16.7786|2.407|-0.6656
more||0.0|13.435|3.2464|14.3516|0.9825|2.2971|15.9148|15.9148|6.0244|-0.865
burger||0.0|11.1797|5.39|6.7824|1.7539|7.8816|5.7409|15.9148|1.9903|0.483
with|,|0.0|10.4428|7.0|7.0|2.1749|2.7214|21.2489|21.7439|6.1698|-0.4124
fries||0.0|5.1805|14.3547|18.5646|5.1156|1.4458|26.0343|26.0343|9.3469|-1.2682
three|!|1.26|6.5894|9.032|14.5222|3.329|8.1643|4.3667|26.0343|1.3375|0.0
days||0.0|5.6937|7.9315|10.069|1.9116|4.533|16.7637|16.8032|5.7034|-1.0378
later||0.0|1.6749|6.1963|11.5074|1.5155|5.8148|13.3792|17.097|3.3635|-0.7589
i|,|0.0|-16.563|0.7362|20.5836|0.3187|8.8378|2.9513|13.3792|1.1347|0.7847
got||0.0|-16.1075|1.9923|1.9923|0.5148|5.9256|7.4768|8.715|2.3913|0.1144
a||0.0|-17.3395|0.804|2.3021|0.3429|6.1538|4.641|7.4768|1.7034|2.2211
nice||0.0|-11.6971|13.2447|13.2447|3.7289|4.1087|15.3238|15.5089|4.5009|-1.3101
long|,|0.0|-1.9424|7.2439|18.8846|2.5237|4.5921|17.562|17.7461|3.7135|-1.244
handwritten|,|0.39|0.3357|6.4235|10.1836|1.9603|6.8256|12.9985|19.9173|2.7444|0.246
letter||0.0|-4.1164|2.8031|9.1928|0.5973|7.0251|3.48|12.9985|1.061|-0.0532
from||0.0|-6.6757|3.7666|4.8315|1.2455|1.7515|19.5562|21.8964|6.5172|-0.3465
my||0.0|-8.7981|0.484|4.4573|0.1381|2.845|9.466|19.5562|2.5306|-0.0009
friend||0.0|-3.3954|7.462|7.9512|2.1712|0.5029|21.9585|21.9585|8.7697|-1.1146
and||0.0|-8.4669|3.3714|8.6117|0.8602|1.4764|11.7301|21.9585|3.6875|-0.0009
partner||0.53|-2.5001|1.6415|7.745|0.4399|5.5148|13.9544|14.8911|2.9176|-0.0532
and||0.0|-5.0387|2.3184|4.242|0.6682|1.4904|16.8677|19.3618|6.2571|0.3979
colleague||0.0|-3.8281|4.5552|4.5552|1.1537|3.6719|20.5097|20.5097|5.7264|-0.2344
bill||0.33|-4.6263|3.7098|5.9828|1.1389|5.3845|11.9651|21.5906|3.8307|-0.3465
clinton||0.0|-4.965|5.3694|5.3694|1.6374|0.8395|20.1212|21.9249|6.4204|-0.2344
saying||0.0|-4.526|4.3432|5.3694|1.0946|0.3107|17.4563|20.1212|7.036|-0.0532
congratulations|,|0.0|-4.0216|14.5779|14.5779|3.3299|0.0471|24.7122|24.7122|6.7745|-0.5372
on||0.0|3.6153|0.8332|14.5779|0.267|5.8198|3.3525|24.7122|0.8574|0.3979
the||0.0|4.2621|0.3425|1.2025|0.1231|5.731|0.7847|3.3525|0.2977|1.7274
new||0.0|6.4219|4.1947|4.4362|1.3759|6.0224|5.3783|5.3783|1.1857|-0.6656
restaurant||0.0|6.7084|13.1704|13.1704|4.0848|5.0454|16.0907|16.0907|5.6278|-0.3911
al|,|0.0|-1.7528|3.9591|17.1641|1.2353|9.5287|1.8608|16.0907|0.5985|-0.0009
we|!|6.77|-2.1312|1.4235|3.9591|0.5313|7.7416|2.1964|4.2976|0.8577|0.7847
like||0.0|-5.2006|3.1353|4.6041|1.097|3.8221|16.5624|16.5624|6.0416|-0.4722
to||0.0|-6.679|3.1552|5.3154|1.0798|2.5983|16.6521|17.9816|5.9574|-0.3465
celebrate||0.0|-5.4071|5.0336|5.8115|1.2357|2.9369|14.6744|17.3057|4.9951|-0.0362
each||0.0|-5.0246|1.3568|5.0336|0.3616|-0.4232|13.4941|17.3635|4.7858|-0.1929
other's||0.0|-3.7687|2.2975|3.1591|0.6544|3.1988|11.5573|15.0915|3.4476|0.483
successes||0.0|-2.7124|5.39|5.39|1.6091|-0.3029|19.9054|19.9054|4.8205|-0.5607
in||0.0|-3.0097|2.4844|5.39|0.9099|5.045|9.6182|19.9054|3.0534|0.1144
life||0.0|-2.7599|2.236|2.6905|0.644|7.9745|3.3793|11.8252|1.0512|-0.7415
i|.|0.0|0.0|0.0|3.7289|0.0|0.0|0.0|9.5132|0.0|0.0
was||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
going||0.0|5.4139|6.8668|10.1301|2.2721|-6.9329|32.1157|32.1157|11.6995|0.0
to||0.64|2.1314|2.3601|8.9522|0.8679|2.1527|22.5634|32.1157|7.6786|-0.2737
talk||0.0|2.9503|3.4529|3.4529|1.1128|3.8255|14.1543|23.8589|4.6406|-0.1929
about||0.0|1.6133|1.881|3.4529|0.515|6.738|7.987|14.6131|2.5018|1.0361
information||0.0|0.3423|9.6183|9.6183|2.2571|3.6729|22.1992|22.4599|5.9599|0.3192
ecology||0.0|-9.6966|5.3462|14.9306|1.3599|-1.274|19.563|22.1992|6.1912|0.0266
but|.|0.81|-2.521|5.4448|11.3081|1.3288|-1.0059|26.4562|26.4562|8.6185|-1.2831
i||0.0|0.0892|1.4399|7.0217|0.4557|0.2277|29.5|29.5|11.9954|0.7847
was||0.0|2.2545|3.1249|4.1794|0.893|0.2057|21.5949|29.5|7.9019|-0.4124
thinking||0.0|1.6309|8.1137|8.1137|2.9455|3.6098|20.0736|21.5949|6.6333|-0.3111
that||0.0|-5.5443|3.5023|11.7227|0.8326|2.6282|20.9795|20.9795|7.4399|-1.297
since||0.0|-0.5427|1.1193|6.759|0.3328|-3.268|21.0854|21.8699|6.9611|-1.2263
i||0.0|-0.136|1.8881|1.8881|0.3681|3.357|26.0904|26.0904|8.7606|-0.2737
plan||0.0|-1.5689|5.9261|5.9261|1.7746|2.839|19.8158|26.195|7.3489|-0.8074
to||0.0|-4.5022|1.0058|6.0125|0.2914|2.4636|8.8194|19.8158|3.1956|1.0361
make||0.0|-4.2886|1.614|1.614|0.4592|3.2535|18.6888|18.6888|5.9033|-0.4124
a||0.0|-5.7969|1.6309|2.8281|0.6439|5.0831|5.7306|18.6888|2.1334|2.2211
lifelong||0.0|-5.2791|2.8102|2.8102|0.813|3.7933|18.5688|18.5688|5.1802|0.0743
habit||0.0|-4.6826|4.4918|4.4918|1.4539|3.4964|11.9154|18.5688|3.2236|0.246
of||0.0|-8.1382|1.628|6.0724|0.6468|0.3035|11.8423|13.3815|4.7813|1.0361
coming||0.0|-6.3609|4.2782|4.8774|1.3074|-0.4218|20.4786|20.4786|7.4805|0.5752
back||0.0|-13.9156|8.2473|12.7647|2.1535|1.6149|19.5581|22.8358|6.7689|-0.7415
to||0.0|-17.1136|3.4434|10.22|1.2863|-2.1329|18.2616|21.0872|7.2495|0.7847
ted||0.0|-19.7239|1.3849|4.9756|0.4659|-2.257|24.1446|24.1446|8.1472|-1.1973
that|,|0.0|0.0|0.0|20.4246|0.0|1.5535|15.3697|24.1446|4.4217|0.1144
maybe||0.0|6.0094|4.2139|7.5828|1.0094|4.8643|9.3324|16.6389|2.6266|-0.5269
i||0.0|2.9992|2.1557|5.1521|0.6664|7.0045|6.7912|9.7698|1.9769|1.0361
could||0.0|1.7598|2.8832|4.409|1.1932|0.2623|12.7223|12.7823|4.4251|1.7274
talk||0.0|-0.5508|3.1484|5.265|1.0682|3.5085|12.53|13.3832|4.4798|-0.623
about||0.0|-2.0233|4.4845|4.7495|1.6065|5.3052|8.7711|12.8368|2.9462|0.3979
that||0.0|-2.5351|3.8048|4.7712|1.1096|8.8201|3.6787|9.636|0.9941|0.246
another||0.0|0.0|0.0|4.0922|0.0|0.0|0.0|10.1654|0.0|0.0
time||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
it's|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
deal||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
i|!|0.0|0.9939|2.6651|2.6651|1.0578|8.0769|2.0354|9.0946|1.4393|0.0
want||0.0|5.1451|5.3434|8.0706|2.0726|7.1397|5.5773|5.5773|1.7945|-0.4722
to||0.0|2.5804|5.869|7.0518|1.6209|-2.6023|23.3181|23.3181|7.7834|-0.7415
focus||0.0|0.8804|6.8686|8.6798|2.5876|-1.9897|27.4712|28.1543|8.3752|-1.0201
on||0.97|-1.4352|1.6545|6.9402|0.5128|7.2942|7.8892|27.4712|1.7621|-0.4722
what||0.0|-2.0174|2.1629|2.3856|0.6118|4.1451|16.4256|16.7451|4.8172|-0.4722
many||0.0|0.2543|6.6456|6.6456|2.2537|8.0066|5.1873|17.1241|1.3413|-0.0532
of||0.0|-3.347|5.98|9.0591|2.104|2.0728|11.5609|12.5834|4.1585|-0.3465
you||0.0|-2.4446|4.4579|5.98|1.2229|6.4016|7.0234|11.5609|1.6146|-0.865
have||0.0|-5.1221|4.9622|7.121|1.838|0.5541|17.8653|17.8653|6.2496|-0.8912
said||0.0|-11.0661|5.5014|10.5995|1.7337|-3.17|19.5689|19.5689|7.75|-1.128
you||0.0|-2.4554|1.8995|12.0165|0.6828|7.0848|1.4122|19.5689|0.6792|0.7847
would||0.0|-4.4436|3.7824|4.6866|1.0921|2.3143|10.4319|11.5428|3.381|-0.3465
like||0.0|-3.5617|3.5947|4.5157|1.185|3.0892|19.1408|19.1408|6.0228|-0.9391
me||0.0|-5.1639|3.1448|4.8838|0.7081|5.8919|5.249|19.1408|1.1956|-0.623
to||0.0|-4.9618|2.3224|3.1448|0.7027|-4.5526|16.4434|18.7469|5.9024|0.1144
elaborate||0.0|-7.3799|4.9222|6.058|1.3299|4.3997|13.5499|20.3347|3.6317|0.3192
on||0.0|-9.5146|3.4802|6.0122|1.1727|3.7168|1.9592|13.5499|0.6596|-0.0009
what|.|0.0|6.1444|5.1985|21.0489|1.7898|0.6902|19.4208|19.4208|7.3567|0.1144
can||0.0|0.7652|9.3435|14.6396|3.3178|1.4009|23.7212|23.7212|8.891|-0.2737
you||0.0|-2.8768|4.2234|9.784|1.631|6.2382|9.0482|23.7212|2.2286|-0.5269
do||0.0|-8.3687|7.2931|10.883|2.1101|0.8009|14.4432|15.8985|4.3084|-1.1648
about||0.87|-6.8087|6.2379|7.2931|1.6085|0.0595|23.0119|23.0119|7.9199|-0.8912
the||0.0|-6.6109|3.758|6.5256|0.9591|0.2779|17.4402|23.0119|6.0435|0.1144
climate||0.0|-6.7634|4.78|4.78|1.168|-1.0951|21.7569|21.797|7.3359|-0.5001
crisis||0.0|-11.4247|8.0178|11.4792|2.7893|-4.4702|17.4453|21.7569|5.3552|-0.9158
i|?|1.43|0.0063|3.2244|16.8789|0.9168|1.8167|21.828|21.828|7.2647|-0.7415
want||0.0|5.3421|6.9688|10.2744|2.2627|6.7178|5.1362|21.828|1.3872|-0.1025
to||0.0|6.2852|4.6383|7.1324|2.0489|5.6464|10.7087|11.4333|3.5805|1.7274
start||0.0|0.4697|7.5933|12.2417|3.2657|1.2319|21.2072|21.2072|7.6771|-1.2604
with||0.0|-3.0416|2.4499|8.1672|0.6862|-0.7915|24.0063|25.1685|8.9163|-1.0201
i'm||0.0|0.0|0.0|4.2256|0.0|0.0|0.0|24.0063|0.0|-0.8074
going||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.623
to||1.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.1144
show||0.5|-1.2071|5.324|5.324|2.2051|-2.336|22.2761|22.2761|8.1253|-0.2737
some||0.0|-2.8533|8.4196|8.6801|2.5207|3.9461|19.8818|22.2761|5.3283|-0.1025
new||0.0|-1.5002|2.3159|8.4196|0.8254|3.6758|21.7515|21.7515|7.0407|-0.3465
images||0.0|0.7485|2.4191|3.6718|0.6018|3.1631|14.5681|21.7515|4.8362|-0.9917
and|,|0.0|-1.7805|2.0171|4.4857|0.7301|1.1193|16.7652|17.1923|6.6149|-1.217
i'm||0.0|3.0653|7.8864|8.5315|2.6847|7.6212|2.7659|17.4024|0.7074|0.3979
going||0.0|1.6178|5.2277|7.8864|1.3579|0.956|29.6401|29.6401|7.6655|0.1144
to||0.0|8.6015|2.1309|10.7466|0.5625|3.9923|21.9176|29.6401|6.2933|1.7274
recapitulate||0.0|7.9973|0.7339|2.1309|0.2123|2.1989|20.7974|21.9176|7.2238|-0.2889
just||1.15|8.1544|3.0619|3.0619|0.8546|4.9557|9.6989|21.1999|3.2919|-1.5079
four||0.0|7.4696|0.4367|3.0619|0.1513|5.9928|4.0231|9.6989|1.4381|-0.8912
or||0.0|1.2358|18.9122|18.9122|6.9204|0.4739|23.1041|23.1041|7.6724|2.2211
five||0.0|-4.1395|5.5091|19.8415|1.0169|-3.9619|30.297|30.7719|9.5704|-1.1408
now|.|0.9|-6.8963|8.4974|11.3065|2.5696|-0.4163|23.039|30.297|8.5294|-1.0547
the|,|0.0|-16.5852|5.6809|15.1062|2.0991|0.0717|14.1947|23.039|5.7342|-0.1025
slide||0.0|-19.9784|0.5272|6.7198|0.3728|3.8512|20.479|20.479|6.897|-0.7756
show||0.0|-1.7961|6.3812|20.9432|1.5475|3.8683|25.9572|25.9572|7.1136|-0.623
i|.|0.58|-3.4836|4.7402|6.7872|1.7897|1.0896|15.0211|25.9572|5.0948|-0.4124
update||0.0|1.1171|4.1482|9.301|1.343|1.5652|19.2848|19.2848|7.3013|-0.1025
the||0.0|0.0|0.0|4.1482|0.0|-1.2719|15.0983|19.2848|4.5635|1.0361
slide||0.0|4.6791|3.5963|6.3747|1.3392|7.2019|17.9294|18.6571|4.7949|-0.9158
show||0.0|3.5879|5.8384|5.8384|1.6644|2.5563|18.4591|18.4591|7.503|-1.1973
every||0.68|1.1804|4.5893|7.8225|1.7104|1.4483|16.5111|19.0011|6.0421|1.2336
time||0.0|0.7522|3.2467|4.5893|0.7138|3.0534|17.4021|18.6241|6.867|-0.7756
i||0.0|-0.3503|3.3742|4.5007|0.8941|2.631|27.0384|27.1531|8.0126|1.7274
give||0.0|-5.4571|5.5559|9.6529|1.5493|5.7728|11.0104|27.2872|3.8529|-0.4124
it||0.0|-7.8572|5.1677|8.2147|1.3636|4.7554|19.7618|19.7618|6.3694|1.0361
i|.|0.0|-11.8614|1.3091|6.7869|0.4152|8.5661|5.3719|19.917|1.7297|0.246
add||0.0|-14.9375|5.7405|7.3673|1.5177|2.1994|15.8265|16.4238|5.5386|-0.7415
new||0.0|0.0|0.0|18.54|0.0|5.5956|7.4326|15.8265|2.5291|-1.128
images||0.0|-6.9427|2.7538|8.5013|1.0571|8.0642|1.588|8.1433|0.4916|-0.6447
because||0.0|-4.4475|1.8039|4.7233|0.5661|5.3287|13.854|13.854|4.6778|0.483
i||0.0|-3.0244|3.0194|3.3726|0.81|3.1355|21.7746|22.0394|7.0003|1.7274
learn||0.0|-7.5485|9.5914|10.589|3.6536|-0.7069|26.1268|26.7891|7.4253|-1.0547
more||0.0|-3.6648|5.1097|11.4213|1.5823|2.4178|14.999|26.1268|4.1518|-0.7415
about||0.0|-2.2379|0.7|5.1097|0.2556|8.4955|1.158|16.6762|0.4461|-0.0009
it||0.0|2.2417|7.987|8.7687|2.9815|7.4766|3.7881|3.8877|0.9461|1.7274
every||0.0|-3.6348|7.3392|12.241|2.2656|7.1967|1.5364|3.7881|0.436|1.5891
time||0.0|-2.7015|7.4951|8.0776|2.6443|5.9184|11.661|11.661|3.4715|-1.0014
i||0.0|-1.2789|1.255|7.4951|0.4518|2.8132|8.0166|11.661|3.2608|0.246
give||0.0|-4.3306|4.092|5.5653|1.2055|3.6582|7.9588|8.9389|2.4158|-0.623
it||0.0|-5.1934|6.4996|6.4996|1.7471|1.907|18.3076|18.3076|5.8589|0.3979
it's|.|0.93|-7.2758|0.8632|6.4996|0.269|2.9707|11.1972|18.3076|3.6893|-0.0009
