word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
in|,|0.0|-4.1192|6.0008|11.3994|1.319|-0.3365|21.1468|25.5087|7.2376|-0.8593
a||0.0|-4.7881|2.7738|7.1723|0.9243|5.085|11.5429|22.2709|3.3391|0.6151
company||0.0|-2.9344|4.4587|5.7477|1.2866|-0.0882|20.9779|20.9779|7.0178|0.7824
like||0.0|-6.7683|4.9696|9.0265|1.6079|4.3659|10.0826|20.9779|3.6666|-0.263
b||0.0|0.0|0.0|9.9541|0.0|0.0|0.0|10.0826|0.0|0.0
m||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
w||0.0|-5.6282|4.7019|7.7543|1.4381|3.1422|18.7298|18.7298|5.1771|0.0
has|,|0.0|-6.3477|3.0341|4.9395|0.933|-3.6146|12.4926|20.3698|4.2507|-0.4257
a||0.0|-11.1371|4.1495|7.3731|1.2558|-3.7222|20.7336|20.7336|5.9256|-1.0937
hook||0.0|0.0|0.0|12.3309|0.0|0.0|0.0|20.7336|0.0|0.0
deep||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
blue||0.0|-14.488|4.5162|17.062|1.2836|2.3743|22.5892|22.5892|6.6642|0.0
wow|,|0.0|-12.9625|1.1577|4.5735|0.2878|-7.0577|23.074|29.1479|7.0744|-0.9712
cool|,|0.0|-13.9926|6.6642|6.6642|2.2783|-1.6487|27.8678|28.2349|9.4861|-0.826
name||0.0|-17.932|1.9912|6.9335|0.729|2.8173|5.7543|27.8678|1.8837|-0.4257
so|.|0.0|0.0|0.0|18.9767|0.0|0.0|0.0|5.7939|0.0|0.0
people||0.0|16.9003|2.1959|17.8044|1.0924|-0.105|25.3743|25.3743|8.5734|0.0
get||0.0|16.4745|2.5395|2.5472|0.9739|2.5166|9.5592|25.3743|3.3178|-0.263
wrapped||0.0|18.0017|0.0|2.7445|0.0|1.6099|18.53|18.53|7.5361|-0.6622
up||0.0|17.6987|0.5789|0.5935|0.2492|-2.0392|22.369|22.369|9.5038|-0.0539
in||0.0|15.9183|2.6613|3.4376|0.8821|1.7663|12.6268|22.369|3.934|0.8753
it||0.0|16.1384|2.4917|2.6613|0.8381|-3.5195|15.0273|20.8582|5.9501|0.8753
and|.|0.0|0.0|0.0|17.0577|0.0|0.0|0.0|15.0273|0.0|0.0
we||0.0|11.3392|3.6567|13.3024|1.254|8.2076|7.7566|10.6516|2.3042|0.0
took||0.0|7.9563|7.7257|9.0111|2.3227|4.4834|11.6257|11.6257|4.2283|-0.4257
a||0.0|6.3427|6.2137|9.6836|2.5238|7.5119|8.2721|11.6257|3.2907|2.9569
team||0.0|-5.0744|7.4389|14.9414|1.6063|3.3271|19.9366|19.9366|7.1117|-0.6622
of||0.0|-8.1718|5.1524|12.4968|2.0987|7.4749|5.2907|19.9366|2.3076|1.6187
designers||0.0|-11.1236|6.7052|9.0416|1.6143|2.9819|24.0378|24.4613|7.2532|-0.6781
and|,|0.0|10.42|4.9804|28.6371|1.7817|3.8675|12.8187|24.0378|3.8864|-0.4941
we||0.0|8.7638|2.3841|6.0607|0.7201|3.0061|21.7819|22.1906|6.1474|-0.4941
sent||0.0|5.4596|3.1325|5.6154|0.9923|-2.4527|25.1498|25.1498|8.6344|-0.7085
them||0.0|4.1974|2.075|4.2427|0.707|7.9727|2.7756|25.1498|1.0871|0.8753
off||0.0|0.3499|4.2665|6.6122|1.3046|2.5364|14.9001|15.0676|6.39|0.2248
to||0.0|1.0796|1.449|4.2665|0.4586|-2.3618|20.643|20.643|7.3864|1.2006
america||0.0|-0.8901|5.5945|5.5945|1.8991|2.9886|24.0379|24.0379|7.0622|0.1468
and|.|0.66|-1.3391|1.7112|5.5945|0.4852|8.8201|3.4778|24.0379|0.9887|-0.263
we||0.0|-0.4038|1.5759|2.6907|0.6332|8.6371|4.4643|5.0672|1.4411|0.8753
gave||0.0|0.8827|4.033|4.0887|1.6026|7.6479|8.5591|8.5591|2.7395|0.2248
them||0.0|-0.9065|1.192|4.4363|0.3879|8.818|5.1793|8.5591|1.677|0.8753
a||0.0|-2.9133|3.6104|5.0407|1.2945|7.5591|8.6968|8.6968|2.7625|1.6187
budget||0.0|2.5213|14.5329|15.3625|4.3284|4.4056|19.2159|19.2159|4.5636|-0.4941
what|,|0.55|-1.2595|2.9771|14.5329|0.9516|0.4078|18.7699|21.0816|6.9368|-0.6115
we||0.0|-1.1215|2.5116|2.9771|0.7168|3.8124|14.5624|20.0095|5.2315|0.6151
thought||0.0|0.5924|3.923|4.8937|1.0662|3.6384|14.7332|14.8233|5.1111|-0.1655
was||0.0|-0.8707|3.2507|5.2175|1.2974|4.2737|7.9565|14.7332|2.7868|0.6151
a||0.0|-1.9777|1.3575|3.2507|0.4992|3.9806|7.1068|9.4982|2.2412|1.6187
set||0.0|-0.426|3.0068|3.714|0.8238|0.91|17.7377|17.7377|6.0642|-0.3491
of||0.0|-2.7716|2.6612|5.0555|0.9955|5.0303|5.6244|17.7377|2.2509|2.1763
deliverables||0.0|-0.1521|6.9742|6.9742|2.0525|4.8849|12.9602|12.9602|3.6475|0.1468
a|,|0.0|-4.6163|0.8972|8.0657|0.383|1.1719|0.0|12.9602|0.0|4.1278
timetable||0.0|-0.5014|6.4735|7.3666|1.7874|0.9115|23.9272|23.9272|7.254|-0.3885
and|,|0.0|-4.0931|5.7458|8.1966|1.8509|1.5126|21.8764|24.3885|7.801|-0.263
nothing||0.0|-3.9051|4.3015|5.7458|0.9904|1.8241|18.0983|23.3445|6.5793|0.2248
else||0.0|-7.5122|4.8651|8.9441|1.4994|-0.9903|15.9848|18.8824|5.7071|-0.7085
like|.|0.39|-4.6328|1.3423|6.2113|0.4041|-0.6813|18.8906|20.0674|6.9778|-0.0539
i||0.0|-3.3729|2.5848|2.8063|0.99|7.0033|3.2455|18.8906|1.4529|4.1278
said||0.0|-6.7147|3.2687|6.9143|1.1807|-0.0908|12.9934|15.2936|4.0915|-0.4941
i|,|0.0|-7.9684|0.5425|3.2687|0.2145|1.7497|0.9026|12.9934|0.38|2.9569
just||0.0|-5.2334|3.21|4.0175|0.8183|-1.1997|16.7115|16.7115|5.6618|-0.3491
had||0.0|-4.9007|1.2331|3.21|0.499|4.0729|15.9433|19.6789|4.9174|0.8753
a||0.0|-6.3668|1.143|2.8016|0.4331|-0.3839|12.9216|16.7116|5.4701|2.1763
phone||0.0|-3.7139|3.2079|4.6252|0.931|0.6441|18.4405|18.4405|7.5158|-0.6622
number||0.0|-6.2052|2.9929|5.0672|0.9683|4.0782|7.4878|18.4405|1.9665|0.6151
that||0.0|-6.7546|1.7137|3.2811|0.476|-3.9938|20.2004|22.3762|7.1352|0.0747
connected||0.0|-4.9628|2.5373|3.8246|0.6735|-1.8315|22.8169|23.4737|7.4611|0.2248
me||0.0|-6.9428|2.3872|4.4801|0.8231|4.4917|4.0636|22.8169|1.18|0.4022
to||0.0|-7.0554|1.4936|2.3872|0.3512|-7.976|9.5474|16.9998|2.7628|0.0747
them||0.0|-6.5052|3.734|3.734|1.1627|2.4311|14.2744|18.5929|4.548|-0.5558
and|.|0.57|-2.2577|2.1761|6.9436|0.9715|9.2807|1.3946|16.3622|0.5118|0.8753
a||0.0|-1.4762|1.6243|2.5062|0.5959|9.5121|2.5177|2.5177|0.8981|4.1278
group||0.0|1.3201|9.9144|9.9144|3.0955|4.7087|13.7089|13.8723|4.2561|-0.5558
of||0.0|1.3795|6.7198|9.9144|2.2482|6.3416|6.0347|13.7089|2.1164|0.0747
engineers||0.0|1.0319|6.2719|7.7567|1.6653|2.2898|28.7502|28.7502|8.2828|-0.8374
worked||0.36|-0.3136|3.5282|6.2719|1.0069|1.829|20.9415|28.7502|7.5149|-0.8903
in||0.0|-3.124|4.6842|5.7854|1.2706|-1.5901|30.4113|30.5669|8.7873|-1.017
germany||0.0|-0.4029|6.7217|8.6226|2.0553|3.369|20.3393|30.4113|6.4027|-0.2929
and|,|0.34|-2.1314|0.75|6.7217|0.2345|7.9499|2.399|20.3393|0.7317|0.8753
the||0.0|-0.1883|4.0553|4.0553|1.2215|9.3903|4.7201|4.7201|1.9678|1.6187
idea||0.0|2.8048|8.5699|9.8279|3.0912|8.4347|10.7393|10.7393|2.6321|-0.2158
was||0.0|2.2547|1.9743|8.5699|0.4776|2.2083|21.7254|21.9309|7.9822|-0.8903
they||0.0|-1.5064|4.7501|7.0088|1.6617|0.0091|22.9293|25.1132|9.5087|0.6151
would||0.0|-3.2061|1.75|5.0535|0.4325|7.5586|4.072|22.9293|1.2788|0.4022
work||0.0|-4.557|1.2152|3.0401|0.3577|1.9621|16.2449|16.9655|5.6777|-0.4257
separately||0.0|-7.281|3.6936|5.0019|0.6996|2.1382|23.892|23.892|7.4659|0.5692
on||0.0|1.4313|1.9551|11.3388|0.6764|6.4231|9.6592|23.892|2.8349|0.0747
this||0.0|1.1012|3.3476|3.6458|0.9391|1.85|20.5419|20.5419|6.8562|-0.0539
problem||0.0|2.0605|4.1092|4.8724|0.7758|4.2305|21.8441|21.8699|6.9747|-0.6859
of||0.0|-6.2069|7.3442|11.5265|2.097|1.1127|11.6164|21.8441|4.1572|-0.3491
what's||0.0|-0.9955|7.2027|8.8315|2.4866|-1.1622|23.3045|23.3045|7.0332|-0.7085
the||0.0|-0.5317|3.9574|7.2027|1.5075|-6.5543|19.5946|25.7744|7.5254|0.6151
successor||0.0|-1.5337|5.5413|6.2862|1.1422|-1.0743|22.4287|24.5638|5.2028|-0.4011
to||0.0|-1.8104|2.4211|5.5413|0.7014|-3.6434|17.8992|22.4287|6.5966|0.4022
the||0.0|-4.2312|1.4718|4.1528|0.4887|5.2848|3.907|18.3624|1.6417|0.8753
s||0.0|0.0|0.0|4.9376|0.0|0.0|0.0|7.4133|0.0|0.0
u||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
v||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
they|.|0.0|-13.6143|6.1798|17.9013|1.3871|2.9288|15.8218|15.8218|4.7247|0.0
would||0.33|-3.7999|1.6746|14.8749|0.4513|5.0455|16.1304|16.8079|5.7271|0.2248
come||0.0|0.4859|5.3752|6.7683|1.7077|3.28|19.8957|19.8957|6.5834|-0.263
together||0.0|0.1561|6.3518|6.3518|2.1573|4.9092|19.705|19.9482|5.0515|0.2806
compare|,|0.0|-0.8463|6.9049|7.1281|1.877|1.3349|22.1125|23.243|7.1939|-0.4941
notes||0.0|3.628|7.6691|9.8635|2.0088|1.3379|25.2079|25.2079|8.5744|-0.5257
then|.|0.0|0.0|0.0|7.6691|0.0|0.0|0.0|25.2079|0.0|0.0
they||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
would||0.0|6.0883|2.5742|7.5222|0.6776|3.4269|9.143|9.143|3.3183|0.0
work||0.0|6.6506|3.3226|3.6429|0.8604|1.4899|13.079|14.2559|4.8526|-0.1655
apart||0.0|5.2674|9.8662|9.8662|2.4587|3.6488|23.7576|23.7576|6.4338|-0.5558
come|,|0.0|0.0|0.0|10.8243|0.0|0.0|0.0|23.7576|0.0|0.0
together||0.0|-0.0891|9.8878|9.8878|2.9995|1.1351|25.8428|25.8428|8.3416|0.0
and|,|0.0|-5.5736|1.9881|11.9405|0.5884|-4.1069|30.8377|34.1986|10.7004|-0.6622
they||0.0|1.0343|9.9083|11.7572|3.1959|5.1471|12.2598|34.3941|3.791|0.0747
would||0.0|2.1892|8.3147|9.9083|2.497|6.0864|14.009|14.9763|3.9077|-0.4941
produce||0.0|1.8954|12.198|12.198|3.8528|2.2189|18.7662|18.7662|5.5126|-0.826
together||0.0|1.7375|7.547|12.198|2.0505|3.019|24.4072|25.104|6.6165|0.4688
a||0.0|9.2233|1.5475|11.6864|0.5834|7.8327|3.2771|24.4072|1.4211|2.9569
monumental||0.0|13.3528|10.2514|10.2514|3.018|6.3176|21.7457|21.7457|4.4881|-0.8172
set||0.0|4.0925|6.4147|16.7906|2.0769|-3.0731|25.9604|25.9604|8.1783|-0.9461
of||0.0|-3.4844|8.1687|14.686|2.8447|1.9407|22.8218|25.9604|6.5397|-0.7899
diverse||0.0|-1.2258|14.2143|14.2183|5.2646|3.3511|17.7142|25.0177|4.5725|-0.8751
opinions||0.0|4.566|7.286|15.0611|1.7691|1.577|24.269|25.3277|8.5259|-0.3491
that||0.0|-4.1466|7.2596|14.8838|2.4487|-1.625|21.8696|24.269|7.6059|-0.1655
didn't||0.0|0.9332|7.7404|10.4022|1.9244|0.3007|22.0294|23.7701|7.978|-0.7899
pollute||0.0|2.869|3.1744|8.3934|0.8714|1.0826|24.9839|24.9839|7.9576|-0.4257
each||0.0|1.1292|5.1589|5.7552|1.3506|-1.9564|25.9803|28.605|7.0726|-0.3491
other's||0.0|0.9707|3.1522|5.1589|0.7014|3.7864|16.6753|26.4441|5.1322|0.1468
ideas||0.0|0.1457|6.8679|7.505|1.7596|4.1808|20.9584|20.9584|5.3183|-0.3074
but||0.0|0.8009|3.4942|7.5749|1.256|1.9339|20.5486|22.0604|6.878|0.0747
at||0.0|-0.9938|2.7217|5.4708|0.8686|1.0292|13.7353|20.5486|6.0|1.6187
the||0.0|-0.5493|2.7397|3.2761|0.8689|2.0905|10.9466|13.7353|4.2262|0.6151
same||0.0|1.4375|3.196|4.9823|0.8458|-0.2882|25.2694|25.2694|6.8237|-1.1104
time||0.0|-1.252|3.7639|6.0949|0.9748|2.1633|20.295|25.2694|5.8603|-0.4257
came||0.0|-2.5801|3.1069|5.2669|0.7361|-1.9245|21.5083|21.9662|8.3674|-0.6622
together||0.0|-4.4347|4.6447|5.4288|1.157|2.0186|21.5428|23.389|6.0697|0.8753
and||0.0|-5.2609|1.0171|4.6447|0.3443|6.2969|1.1566|21.5428|0.34|0.4022
resolved||0.0|-6.279|3.742|3.742|0.9646|4.5378|14.8718|14.8718|4.699|-0.4257
the||0.0|-5.1654|4.16|5.4003|1.5416|2.4749|15.7056|15.7297|5.5328|1.2006
problems||0.0|-6.3539|5.3166|6.2359|1.977|0.6287|20.3619|20.3619|6.4043|-0.8083
hopefully|.|0.47|2.4078|6.5101|14.0317|1.2896|-0.7475|26.7995|26.7995|7.8172|0.0407
really|,|0.0|5.384|10.0315|10.7869|3.1882|7.4192|24.9454|26.7995|4.8911|-0.6115
understand||0.0|2.9537|4.4284|10.0315|1.095|3.9313|23.2814|24.9454|5.6035|-0.4493
the||0.0|0.3981|2.3349|6.661|0.5885|2.9596|19.1836|23.4245|6.1967|1.2006
customer||0.0|2.478|4.5234|5.7004|1.1336|0.9889|24.9853|25.394|6.7978|-0.3216
at||0.0|-1.543|4.2928|8.3863|1.5434|6.7614|9.1685|24.9853|2.7839|0.4022
its||0.0|-5.6738|3.5794|7.6038|0.9834|-1.6879|16.4448|18.4165|5.7599|-0.0539
heart||0.0|-9.0721|3.365|7.0572|0.6127|1.7877|20.3393|20.3393|7.5584|-1.1104
where|,|0.33|4.3942|7.8034|17.4583|2.6847|10.1614|7.8412|20.9621|1.7397|-0.7085
the||0.0|4.0719|2.2099|7.8034|0.6365|1.6423|22.2153|22.6506|6.6599|0.6151
customer||0.0|4.0506|5.2385|5.2385|1.7565|0.9552|22.2688|22.6136|6.9638|-0.2929
is||0.0|0.9535|7.9302|9.994|2.8834|1.6491|19.326|22.2688|6.1474|-0.8903
live|,|0.0|2.8983|16.2469|16.2469|5.6466|6.472|14.2481|21.1618|3.2827|-0.9948
with||0.0|3.5403|6.0246|16.2469|1.7007|1.4889|24.6995|25.0247|8.3654|-0.7085
them||0.0|2.3497|1.7018|6.0246|0.4396|4.0467|23.5575|25.1277|6.7524|-0.5558
in||0.0|1.1993|1.477|2.8448|0.4498|5.8726|1.8271|23.5575|0.5272|1.2006
america||0.0|0.1821|4.266|4.3993|0.5975|2.1893|24.4239|24.4239|6.486|-0.3286
so|.|0.0|-0.2292|4.4988|4.7175|1.1129|-6.7372|29.815|29.815|8.3773|-1.1944
sent||0.74|3.5535|3.7424|7.5039|1.0202|1.3061|23.8375|29.815|6.6302|-0.5558
the||0.0|1.8929|2.8727|4.275|0.9016|2.2638|18.5833|23.8375|6.6858|1.2006
team||0.0|1.9789|2.3678|2.8727|0.671|4.3908|18.0566|18.5833|7.0323|-0.7899
off||0.0|0.2921|0.9604|3.2492|0.2484|2.4095|20.4844|20.4844|8.0086|-0.9712
and|,|0.0|0.0|0.0|0.9604|0.0|0.0|0.0|20.4844|0.0|0.0
actually||0.0|8.286|13.0927|13.3289|3.9674|4.4595|18.2982|18.2982|5.8118|0.0
something||0.0|5.7007|9.1868|14.7202|2.0482|4.2261|19.3464|19.4621|5.9895|0.1221
different||0.0|3.4283|11.7287|11.7287|3.7242|3.9711|15.586|19.3464|4.5948|0.3396
happened||0.0|-3.818|6.9716|16.1165|2.739|-0.5867|23.6598|24.5954|7.3905|-0.6622
they|.|1.2|5.6076|7.6368|17.8154|2.638|9.3897|8.2332|25.3708|2.1489|0.6151
went||0.0|11.6417|10.407|13.1685|3.7194|8.3446|4.8969|8.2332|1.5762|-0.8903
other||0.0|13.9355|10.6366|12.2855|3.4447|6.3916|11.0138|11.0138|3.6737|1.0284
places||0.0|15.5839|3.5058|10.6786|0.7834|-3.114|20.5919|21.5889|5.901|-1.3607
they|.|2.08|11.7786|16.1476|16.1476|3.511|3.1428|19.1789|21.8544|5.7507|-1.4635
disappeared||0.0|5.9072|14.4987|17.3715|4.0573|0.5804|27.1493|27.1983|7.2296|-1.0098
quite|,|0.71|3.9133|3.7289|14.4987|0.9968|0.9462|20.9429|27.1493|8.1727|-1.0379
honestly||0.0|1.4418|11.9884|11.9884|3.2255|1.9028|22.3071|23.778|7.4381|-0.826
and|,|0.61|2.5639|5.8998|11.9884|1.2486|-0.8564|30.1941|30.7303|10.5944|-1.2388
all||0.0|7.8696|13.2752|13.6043|5.3496|3.2872|33.0252|33.0252|10.0795|-0.9461
i||0.0|14.945|1.8256|13.7685|0.5704|5.7526|6.1305|33.0252|1.6621|0.4022
got||0.0|6.1841|12.8265|14.456|3.9223|1.8693|19.8845|19.8845|6.5114|-0.9948
was||0.0|1.4003|3.927|14.9665|1.0163|0.7435|23.9158|24.3453|8.0522|-0.5558
postcards||0.35|-1.5502|8.3679|8.4812|1.6078|-2.6155|26.6388|26.6388|7.6252|-1.0762
now|.|0.65|-7.628|7.4847|13.4127|1.8483|3.2498|26.6784|26.7438|6.9167|-1.0576
i|,|0.0|-7.1853|8.7757|8.7757|2.5905|5.1141|16.8702|26.6784|6.1887|0.0747
got||0.0|3.0388|6.6082|16.4657|1.6722|3.9714|19.355|19.355|6.168|-0.4941
some||0.0|3.9052|4.5932|6.6082|1.409|1.292|16.3877|19.355|6.1003|-0.263
postcards||0.0|5.205|9.1728|9.1728|2.0749|0.686|23.5414|23.5414|7.1825|-1.0276
of||0.0|-1.9163|5.4456|13.5434|1.3668|3.4544|19.1215|23.5414|6.9997|-0.7899
these||0.0|-3.1226|3.8025|5.4456|1.1768|-1.4211|19.3578|23.6085|6.9758|-0.4257
guys||0.0|-4.2281|2.6941|3.8989|0.8455|0.6575|22.6281|22.6281|6.6265|-0.9948
in||0.0|-5.2996|0.2672|2.8809|0.0835|-0.4651|11.409|22.6281|3.2915|0.4022
las||0.0|-3.1596|7.3908|7.3908|2.5139|3.2195|7.0764|14.5196|2.1457|-0.7899
vegas||0.0|4.6125|4.8082|11.3956|1.0621|6.7988|15.1814|15.1814|3.901|-1.0851
and|,|0.0|-0.4952|0.7885|6.6033|0.2565|7.9957|2.9112|15.1814|0.796|-0.3491
i||0.0|-1.3076|1.1964|2.007|0.3634|8.2619|8.1817|8.1817|2.6518|1.2006
got||0.0|-4.2402|6.2886|6.7307|2.0014|3.821|16.8238|17.9339|4.8934|-0.4257
some||0.0|-4.3781|3.2306|6.2886|0.8774|1.9724|13.0868|16.8238|5.501|-0.263
postcards||0.0|-2.6749|4.7607|5.1777|1.1235|1.693|20.8714|20.8714|7.0688|-0.7708
of||0.0|-3.7721|2.6269|4.7607|0.8776|5.1285|9.2009|20.8714|3.3173|0.4022
these||0.0|-3.2077|3.9254|3.9254|1.2012|2.8591|18.2239|18.4712|5.144|-0.263
guys||0.0|-3.4127|4.242|4.3427|1.0591|2.5338|22.6412|22.6589|7.3302|-0.7085
in||0.0|-1.6203|3.8414|5.225|1.4499|4.9742|11.0543|22.6412|3.737|1.6187
the||0.0|-0.1225|1.2098|4.4834|0.4738|8.0296|6.5279|11.6564|2.107|1.6187
grand||0.0|1.8168|4.0656|4.0656|1.2058|6.1178|14.3003|14.3003|3.4941|-0.7509
canyon||0.0|-4.4562|10.9278|11.3748|3.1007|5.4792|17.9294|18.5668|6.3598|-0.4257
and|,|0.0|0.2008|2.8452|10.9278|0.8962|6.9505|3.0971|17.9294|1.0787|-0.1655
i||0.0|-1.3622|1.0848|4.0417|0.3831|8.3793|3.8362|4.1842|1.327|2.9569
got||0.0|-2.8205|2.6011|3.3014|0.6|1.5983|19.2018|19.8573|6.5521|-0.263
these||0.0|-1.4687|2.6969|3.8263|0.7284|0.3103|17.7203|20.2952|6.1465|0.6151
postcards||0.0|0.7292|5.328|5.9597|1.3925|-0.6942|23.7803|23.7803|7.585|-0.5558
of||0.0|0.499|3.4025|5.328|1.0088|6.0848|5.0885|23.7803|1.773|1.6187
niagara||0.0|1.757|4.0179|4.7654|0.862|5.6255|19.1184|19.1184|5.751|0.4022
falls||0.0|-3.7751|7.6163|10.6733|1.7887|3.7522|20.0375|20.1493|8.2143|-1.1104
and|,|0.33|12.8204|5.915|21.2933|1.8806|8.2066|11.7136|20.0375|3.2283|-0.1655
pretty||0.0|14.563|6.1608|7.3105|1.3469|3.6698|17.4281|17.6851|5.7857|0.3097
soon||0.0|5.5967|6.9267|13.2526|2.1887|4.1781|13.2052|17.4281|4.6019|-0.8593
they're||0.0|2.1396|1.38|8.4656|0.4699|8.4594|2.3589|13.3162|0.5928|-0.263
in||0.0|3.9678|1.5603|3.1213|0.4897|8.5584|2.3754|2.9212|0.8047|0.8753
new||0.0|5.3921|1.9177|3.4283|0.667|10.6628|1.4544|4.0218|0.3919|-0.1655
york||0.0|7.707|4.3917|4.6232|1.033|7.3492|19.9099|19.9099|5.5183|-1.2583
and|,|0.0|3.0963|2.1883|6.9643|0.5316|7.6965|6.978|19.9099|2.1762|0.4022
i||0.0|2.1996|0.598|2.391|0.178|9.7346|3.1691|8.038|1.2654|2.9569
don't||0.0|3.939|1.5771|2.4925|0.5284|8.3712|7.8355|8.0838|1.7807|-0.3491
know||0.0|4.6103|0.639|1.9679|0.1893|9.3403|2.5019|7.8355|0.7176|0.0747
where||0.0|5.5263|1.8416|2.3818|0.4978|8.2414|4.7245|4.7245|1.0989|-0.6622
else||0.0|7.7117|1.9396|3.4579|0.4398|7.3564|15.6502|16.267|4.1909|-0.8593
and|.|0.5|3.9612|3.3087|6.5959|0.908|-4.0121|33.1909|33.1909|11.0237|-1.3158
i'm||0.0|3.8384|4.9583|4.9583|1.8806|3.5279|27.0694|33.1909|8.5269|-0.9461
telling||0.0|10.7689|9.457|13.9923|3.3345|4.9197|20.7139|27.9011|6.2694|-0.263
myself||0.0|0.2267|9.4989|18.2577|1.7079|1.1536|27.2163|27.2163|8.4159|-1.0762
this|,|0.0|-0.492|5.0723|9.6251|1.5676|0.8072|24.6179|27.2163|6.9743|-0.5558
is||0.0|-5.7068|7.2041|8.8963|2.3713|0.9759|8.2243|24.6179|2.7045|0.0747
going||0.0|-5.0248|3.2281|7.2041|1.1157|2.3087|10.8692|12.4577|3.6515|-0.3491
to||0.0|-5.5316|1.8089|3.2281|0.603|1.8375|3.0781|10.8692|1.03|1.6187
be||0.0|-9.4112|4.3933|6.7071|1.2267|0.412|6.2449|6.2449|2.4044|-0.6115
a||0.0|-10.3549|0.835|4.3933|0.2787|-1.5951|2.0197|6.2449|0.8439|2.1763
great||0.0|-6.8469|5.5884|6.0163|1.5945|-0.9155|24.7021|24.7021|7.6996|-0.9948
car||0.0|-8.344|9.0498|9.0498|2.8738|-5.7832|30.9701|30.9701|9.1944|-1.3921
they're|,|0.0|-9.8513|5.0912|11.3487|1.3556|5.1512|20.6718|33.0146|6.5393|-0.6622
doing||0.0|-9.0419|5.7524|7.2141|2.0793|9.073|3.5525|20.6718|0.8296|-0.9461
research||0.0|-9.8882|10.7195|10.7195|3.097|5.3363|14.6468|14.6468|4.2804|-0.9328
that||0.0|0.0|0.0|15.9871|0.0|0.0|0.0|14.6468|0.0|0.0
i've||0.0|2.0009|4.7913|4.7913|1.6314|8.3558|7.932|11.521|2.5773|0.0
never||0.0|3.6807|4.5694|5.9299|1.2898|9.2022|6.3669|7.932|1.9592|-0.4608
even||0.0|0.0258|5.5171|7.5811|1.7088|6.1997|12.0572|14.1032|3.2071|-0.263
thought||0.0|4.3684|7.7197|8.7415|2.5589|7.5842|14.7442|14.7442|5.0308|-0.9461
about||0.0|-0.2057|5.252|8.214|1.0791|5.9441|14.4687|14.7442|4.4079|-0.6859
before||0.0|-1.677|6.7779|9.1147|1.9711|7.4664|10.0746|14.5419|3.3807|-0.6622
right|.|0.81|6.817|3.7069|13.4257|0.5795|1.83|15.3967|15.4727|3.4691|-1.3968
and|?|0.0|6.0116|2.4681|3.7069|0.6452|7.3413|11.7743|15.407|3.7588|-0.9461
they||1.77|12.0884|15.5217|15.5217|5.4007|5.9768|11.3877|11.8182|3.5931|-0.7085
decided||0.0|4.5848|17.0742|19.958|5.3202|0.9431|28.8325|28.9016|8.8004|-1.2536
that||0.0|1.1266|4.8834|17.0742|1.3594|3.2984|30.0668|30.3711|8.8467|-0.9191
instead||0.41|-0.5516|7.9519|8.2859|1.728|2.4478|25.1615|30.0668|6.3885|-0.7302
of||0.0|-11.306|14.8873|18.0461|2.9306|-6.4637|35.0767|35.0767|11.366|-1.2176
like|,|0.0|-12.1258|2.1227|14.8873|0.6028|-0.1301|26.6258|35.0767|7.3605|-1.017
having|,|0.0|-9.1132|7.9304|8.3689|2.5452|4.6992|18.6339|26.6258|6.4538|-0.3074
a||0.0|-13.7052|6.3832|11.2908|1.894|4.8688|12.0486|18.6339|3.2362|0.2248
studio||0.0|-8.1765|12.0949|12.7989|3.3759|-0.2671|29.161|29.161|8.8781|-1.1412
and|,|0.0|-2.1086|3.6519|15.1468|1.0241|-1.5271|26.8299|29.161|8.0532|-1.4375
six||0.0|0.6608|3.3333|5.9353|0.911|-9.0725|30.779|30.779|7.9913|-1.3297
or||0.0|-1.5727|4.8033|5.777|1.7747|3.2964|18.1983|30.779|5.2842|0.4022
seven||0.0|-0.9654|3.1337|4.8033|0.7503|3.1559|19.7082|19.7082|6.9924|-0.1116
apartments||0.0|0.1762|7.2567|7.2567|1.7798|0.6525|29.0213|29.0213|7.5561|-0.6458
it|,|0.4|5.3279|11.0008|14.5912|3.8107|5.2252|10.7879|29.1868|3.7539|-0.0539
was||0.0|4.3827|7.524|11.0008|2.0687|-9.0428|33.3969|35.5332|11.71|-1.2583
cheaper||0.0|5.4006|3.9002|7.524|1.3371|-2.8084|33.5651|34.6997|11.4785|-0.4608
to||0.0|3.0645|7.3888|9.2211|2.2293|-0.597|20.5119|33.5651|7.9549|-0.4941
rent||0.0|-0.61|7.0264|10.0752|2.1793|-2.8159|33.6549|33.6549|10.8396|-1.4185
elizabeth||0.0|0.0856|8.3004|8.3004|2.4625|3.2764|28.0509|35.128|7.0566|0.2663
taylor's||0.0|-0.0774|5.6837|8.3004|1.5233|1.3115|27.1053|28.1314|8.1814|-0.9328
ex||0.0|-1.2057|3.0362|5.6837|0.6756|1.0819|19.9293|27.1053|6.4613|-0.7509
